anio,empresa,provincia,areayacimiento,idareayacimiento,cuenca,indice_tiempo,mes,produccion_gas_promedio_dia_mm3,areapermisoconcesion,idareapermisoconcesion,tejas_match,tejas_found_in
2009,YPF S.A.,Santa Cruz,LAS HERAS,LAS2,GOLFO SAN JORGE,2009-01,1,146.0758,CAÑADON DE LA ESCONDIDA - LAS HERAS,ESC,False,
2009,YPF S.A.,Santa Cruz,CAÑADON LEON,CLEO,GOLFO SAN JORGE,2009-01,1,297.1546,CAÑADON LEON - MESETA ESPINOSA,CLM,False,
2009,YPF S.A.,Santa Cruz,CAÑADON VASCO,CVA,GOLFO SAN JORGE,2009-01,1,3.8452,CAÑADON VASCO,CVA,False,
2009,YPF S.A.,Santa Cruz,CAÑADON YATEL,YAT,GOLFO SAN JORGE,2009-01,1,154.3065,CAÑADON YATEL,YAT,False,
2009,YPF S.A.,Santa Cruz,ESTANCIA CHOLITA,Z157,GOLFO SAN JORGE,2009-01,1,0.0,CAÑADON YATEL,YAT,False,
2009,YPF S.A.,Santa Cruz,ESTANCIA CHOLITA NORTE,Z158,GOLFO SAN JORGE,2009-01,1,0.0,CAÑADON YATEL,YAT,False,
2009,YPF S.A.,Mendoza,CEFERINO,CEF,CUYANA,2009-01,1,0.0899,CEFERINO,CEF,False,
2009,YPF S.A.,Neuquén,CERRO BANDERA,BAN,NEUQUINA,2009-01,1,96.6688,CERRO BANDERA,CBA,False,
2009,YPF S.A.,Neuquén,CERRO BANDERA NORTE,Z078,NEUQUINA,2009-01,1,11.5011,CERRO BANDERA,CBA,False,
2009,YPF S.A.,Mendoza,ANTICLINAL LOMA ATRAVESADA,Z020,NEUQUINA,2009-01,1,0.0946,CERRO FORTUNOSO,CFO,False,
2009,YPF S.A.,Mendoza,CERRO FORTUNOSO,CFO,NEUQUINA,2009-01,1,764.8072,CERRO FORTUNOSO,CFO,False,
2009,YPF S.A.,Mendoza,CERRO FORTUNOSO SUR,Z088,NEUQUINA,2009-01,1,0.7074,CERRO FORTUNOSO,CFO,False,
2009,YPF S.A.,Neuquén,CERRO HAMACA OESTE,Z094,NEUQUINA,2009-01,1,17.9119,CERRO HAMACA,CEA,False,
2009,YPF S.A.,Mendoza,CERRO MOLLAR NORTE,CMN,NEUQUINA,2009-01,1,0.012,CERRO MOLLAR NORTE,CMN,False,
2009,YPF S.A.,Santa Cruz,CERRO GUADAL,Z091,GOLFO SAN JORGE,2009-01,1,0.0,CERRO PIEDRA - CERRO GUADAL NORTE,CPG,False,
2009,YPF S.A.,Santa Cruz,CERRO GUADAL NORTE,Z092,GOLFO SAN JORGE,2009-01,1,4.4026,CERRO PIEDRA - CERRO GUADAL NORTE,CPG,False,
2009,YPF S.A.,Santa Cruz,CERRO PIEDRAS,Z104,GOLFO SAN JORGE,2009-01,1,328.7706,CERRO PIEDRA - CERRO GUADAL NORTE,CPG,False,
2009,YPF S.A.,Santa Cruz,LOS SAUCES,Z240,GOLFO SAN JORGE,2009-01,1,0.0,CERRO PIEDRA - CERRO GUADAL NORTE,CPG,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA CENTRO NORTE,Z108,NEUQUINA,2009-01,1,964.2806,CHIHUIDO DE LA SALINA,CHS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA CENTRO SUR,Z109,NEUQUINA,2009-01,1,1604.8513,CHIHUIDO DE LA SALINA,CHS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA NORTE,Z110,NEUQUINA,2009-01,1,128.6265,CHIHUIDO DE LA SALINA,CHS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA SUR,CDSS,NEUQUINA,2009-01,1,57.1316,CHIHUIDO DE LA SALINA,CHS,False,
2009,YPF S.A.,Mendoza,BAJO LOS LOBOS,LOB,NEUQUINA,2009-01,1,12.3823,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA SUR,CHSS,NEUQUINA,2009-01,1,605.7516,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA SUR ESCAMA INTERMEDIA,Z111,NEUQUINA,2009-01,1,71.4848,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,CHIHUIDO DE LA SALINA SUR ESCAMA SUPERIOR,Z112,NEUQUINA,2009-01,1,330.25,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,EL ZAINO,ELZA,NEUQUINA,2009-01,1,2.7829,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,RINCON DE CORREA,RICO,NEUQUINA,2009-01,1,38.8281,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Mendoza,RINCON DE CORREA SUR,RCS,NEUQUINA,2009-01,1,14.1239,CHIHUIDO DE LA SALINA SUR,CSS,False,
2009,YPF S.A.,Neuquén,ABUTARDA,Z001,NEUQUINA,2009-01,1,0.9506,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,CERRO LA ARVEJA,Z096,NEUQUINA,2009-01,1,0.1826,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,CHIHUIDO DE LA SIERRA NEGRA,CSN,NEUQUINA,2009-01,1,300.2142,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,CORTADERA,Z114,NEUQUINA,2009-01,1,0.0461,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Mendoza,DESFILADERO BAYO,DBA,NEUQUINA,2009-01,1,42.5545,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,DESFILADERO BAYO,DBA,NEUQUINA,2009-01,1,24.6294,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Mendoza,DESFILADERO BAYO ESTE,Z120,NEUQUINA,2009-01,1,11.9203,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,EL LIMITE,Z135,NEUQUINA,2009-01,1,5.4703,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,RISCO ALTO,RIAL,NEUQUINA,2009-01,1,0.1844,LAS MANADAS,LSMA,False,
2009,YPF S.A.,Mendoza,EL PAISANO,EPAS,NEUQUINA,2009-01,1,0.1,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,LOMA DEL MELON,Z221,NEUQUINA,2009-01,1,2.3806,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,LOMITA,Z227,NEUQUINA,2009-01,1,2.9503,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,LOMITA NORTE,Z228,NEUQUINA,2009-01,1,12.3452,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,LOMITA SUR,Z230,NEUQUINA,2009-01,1,63.9374,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Mendoza,PATA MORA,Z275,NEUQUINA,2009-01,1,0.0987,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Mendoza,PUESTO MOLINA,PMO,NEUQUINA,2009-01,1,52.0887,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,PUESTO MOLINA,PMO,NEUQUINA,2009-01,1,178.3355,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Neuquén,PUNTA ESTE DE LA SIERRA NEGRA,Z312,NEUQUINA,2009-01,1,0.0816,CHIHUIDO DE LA SIERRA NEGRA,CSN,False,
2009,YPF S.A.,Santa Cruz,EL GUADAL,Z133,GOLFO SAN JORGE,2009-01,1,0.0,EL GUADAL - LOMAS DEL CUY,CUY,False,
2009,YPF S.A.,Santa Cruz,LOMAS DEL CUY,CUY,GOLFO SAN JORGE,2009-01,1,120.0661,EL GUADAL - LOMAS DEL CUY,CUY,False,
2009,YPF S.A.,Mendoza,EL MANZANO,MAN,NEUQUINA,2009-01,1,7.56,EL MANZANO ESTE,MAN,False,
2009,YPF S.A.,Mendoza,RIO GRANDE,Z426,NEUQUINA,2009-01,1,0.0404,EL MANZANO ESTE,MAN,False,
2009,YPF S.A.,Rio Negro,EL MEDANITO,EMD,NEUQUINA,2009-01,1,24.123,EL MEDANITO,EME,False,
2009,YPF S.A.,Mendoza,EL PORTON NORTE,Z146,NEUQUINA,2009-01,1,405.0574,EL PORTON,EPN,False,
2009,YPF S.A.,Neuquén,EL PORTON NORTE,Z146,NEUQUINA,2009-01,1,529.221,EL PORTON,EPN,False,
2009,YPF S.A.,Neuquén,EL PORTON SUR,Z147,NEUQUINA,2009-01,1,539.2745,EL PORTON,EPN,False,
2009,YPF S.A.,Chubut,EL TREBOL,ETR,GOLFO SAN JORGE,2009-01,1,25.8379,ESCALANTE - EL TREBOL,SCA,False,
2009,YPF S.A.,Chubut,ESCALANTE,SCA,GOLFO SAN JORGE,2009-01,1,63.2774,ESCALANTE - EL TREBOL,SCA,False,
2009,YPF S.A.,Neuquén,FILO MORADO,FIM,NEUQUINA,2009-01,1,387.39,FILO MORADO,FIM,False,
2009,YPF S.A.,Neuquén,LAGUNA BLANCA,Z194,NEUQUINA,2009-01,1,31.7645,FILO MORADO,FIM,False,
2009,YPF S.A.,Mendoza,LA BREA,LAB,NEUQUINA,2009-01,1,2.5349,LA BREA,LAB,False,
2009,YPF S.A.,Mendoza,PUESTO MUÑOZ,Z302,NEUQUINA,2009-01,1,2.3651,LA BREA,LAB,False,
2009,YPF S.A.,Neuquén,LAS MANADAS,LMAN,NEUQUINA,2009-01,1,0.2282,LAS MANADAS,LSMA,False,
2009,YPF S.A.,Mendoza,CAÑADA DURA ,CADU,CUYANA,2009-01,1,0.0629,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,EL QUEMADO NORTE,EQN,CUYANA,2009-01,1,0.0881,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,GRAN BAJADA BLANCA,Z168,CUYANA,2009-01,1,1.1862,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,GUANACO BLANCO,GUAB,CUYANA,2009-01,1,0.1839,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,LA VENTANA,LAV,CUYANA,2009-01,1,5.5465,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,"LA VENTANA ""A""",LVA,CUYANA,2009-01,1,0.8752,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,LA VENTANA NORTE,Z191,CUYANA,2009-01,1,1.0025,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,PUNTA DE LAS BARDAS,Z311,CUYANA,2009-01,1,14.0728,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,RIO VIEJAS,RVIE,CUYANA,2009-01,1,4.4504,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,VACAS MUERTAS,Z360,CUYANA,2009-01,1,25.1857,LA VENTANA,LAV,False,
2009,YPF S.A.,Mendoza,LLANCANELO,LLA,NEUQUINA,2009-01,1,0.105,LLANCANELO,LLA,False,
2009,YPF S.A.,Mendoza,LOMA DE LA MINA,LMI,NEUQUINA,2009-01,1,12.9125,LOMA DE LA MINA,LDM,False,
2009,YPF S.A.,Neuquén,AGUADA TOLEDO,Z011,NEUQUINA,2009-01,1,107.7813,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,BAJADA DE AÑELO,Z037,NEUQUINA,2009-01,1,0.1506,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,BARREALES COLORADOS,Z050,NEUQUINA,2009-01,1,6.6929,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,BARROSA NORTE,Z051,NEUQUINA,2009-01,1,161.6369,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,BARROSA OESTE,Z052,NEUQUINA,2009-01,1,392.9466,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,CUPEN,Z115,NEUQUINA,2009-01,1,94.8245,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,CUPEN MAHUIDA,Z116,NEUQUINA,2009-01,1,998.5286,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,CUPEN MAHUIDA NORTE,CMAN,NEUQUINA,2009-01,1,28.8803,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,EL TRIANGULO,ETRI,NEUQUINA,2009-01,1,100.142,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,LA COSTA,Z180,NEUQUINA,2009-01,1,0.5032,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,LOMA LA LATA,LDL,NEUQUINA,2009-01,1,18528.3962,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,SIERRA BARROSA,Z349,NEUQUINA,2009-01,1,1085.1747,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,SIERRA BARROSA ESTE,Z350,NEUQUINA,2009-01,1,5.8246,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,VANGUARDIA,Z363,NEUQUINA,2009-01,1,0.0786,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Neuquén,VANGUARDIA NORTE,Z364,NEUQUINA,2009-01,1,0.0834,LOMA LA LATA - SIERRA BARROSA,LDL,False,
2009,YPF S.A.,Santa Cruz,AGUADA BANDERA,Z008,GOLFO SAN JORGE,2009-01,1,0.0,LOS MONOS,MON,False,
2009,YPF S.A.,Santa Cruz,LOS MONOS,LMNS,GOLFO SAN JORGE,2009-01,1,5.2652,LOS MONOS,MON,False,
2009,YPF S.A.,Santa Cruz,CERRO BAYO,Z080,GOLFO SAN JORGE,2009-01,1,0.0,LOS PERALES - LAS MESETAS,PER,False,
2009,YPF S.A.,Santa Cruz,LA CUEVA,LACU,GOLFO SAN JORGE,2009-01,1,0.0,LOS PERALES - LAS MESETAS,PER,False,
2009,YPF S.A.,Santa Cruz,LAS MESETAS,Z204,GOLFO SAN JORGE,2009-01,1,0.0,LOS PERALES - LAS MESETAS,PER,False,
2009,YPF S.A.,Santa Cruz,LOS PERALES,PER,GOLFO SAN JORGE,2009-01,1,1497.3155,LOS PERALES - LAS MESETAS,PER,False,
2009,YPF S.A.,Chubut,MANANTIALES BEHR,BEH,GOLFO SAN JORGE,2009-01,1,338.6343,MANANTIALES BEHR,BEH,False,
2009,YPF S.A.,Neuquén,CAMPAMENTO DOS,Z059,NEUQUINA,2009-01,1,46.2879,OCTOGONO,OCT,False,
2009,YPF S.A.,Neuquén,CAMPAMENTO UNO,Z061,NEUQUINA,2009-01,1,185.6453,OCTOGONO,OCT,False,
2009,YPF S.A.,Neuquén,NORTE DEL OCTOGONO,Z262,NEUQUINA,2009-01,1,3.5385,OCTOGONO,OCT,False,
2009,YPF S.A.,Mendoza,PASO DE LAS BARDAS,Z272,NEUQUINA,2009-01,1,99.7497,PASO DE LAS BARDAS NORTE,PBN,False,
2009,YPF S.A.,Mendoza,PASO DE LAS BARDAS NORTE,PBN,NEUQUINA,2009-01,1,375.1739,PASO DE LAS BARDAS NORTE,PBN,False,
2009,YPF S.A.,Neuquén,PASO DE LAS BARDAS NORTE,PBN,NEUQUINA,2009-01,1,717.0545,PASO DE LAS BARDAS NORTE,PBN,False,
2009,YPF S.A.,Santa Cruz,EL CORDON,PTC,GOLFO SAN JORGE,2009-01,1,59.1213,PICO TRUNCADO - EL CORDON,PTC,False,
2009,YPF S.A.,Santa Cruz,EL DESTINO,DES,GOLFO SAN JORGE,2009-01,1,42.7308,PICO TRUNCADO - EL CORDON,PTC,False,
2009,YPF S.A.,Santa Cruz,PICO TRUNCADO,TRU,GOLFO SAN JORGE,2009-01,1,102.6395,PICO TRUNCADO - EL CORDON,PTC,False,
2009,YPF S.A.,Neuquén,PUESTO CORTADERA,PUCO,NEUQUINA,2009-01,1,65.9696,PUESTO CORTADERA,PUCO,False,
2009,YPF S.A.,Mendoza,RINCON BLANCO,RIBN,NEUQUINA,2009-01,1,0.1352,PUESTO MOLINA NORTE,PMON,False,
2009,YPF S.A.,Chubut,RESTINGA ALI,ALI,GOLFO SAN JORGE,2009-01,1,3.9871,RESTINGA ALI,ALI,False,
2009,YPF S.A.,Chubut,RIO MAYO,RIM,GOLFO SAN JORGE,2009-01,1,1.85,RIO MAYO,RIM,False,
2009,YPF S.A.,Mendoza,RIO TUNUYAN,TUN,CUYANA,2009-01,1,1.2912,RIO TUNUYAN,TUN,False,
2009,YPF S.A.,Chubut,CERRO GUACHO,Z090,GOLFO SAN JORGE,2009-01,1,0.8494,SARMIENTO,SAR,False,
2009,YPF S.A.,Chubut,SARMIENTO,CSA,GOLFO SAN JORGE,2009-01,1,0.0,SARMIENTO,SAR,False,
2009,YPF S.A.,Neuquén,SEÑAL CERRO BAYO,CBY,NEUQUINA,2009-01,1,111.3367,SEÑAL CERRO BAYO,CBY,False,
2009,YPF S.A.,Neuquén,PIEDRAS NEGRAS,Z280,NEUQUINA,2009-01,1,86.2206,SEÑAL PICADA - PUNTA BARDA,SPR,False,
2009,YPF S.A.,Rio Negro,PUNTA  BARDA,PBA,NEUQUINA,2009-01,1,1.9352,SEÑAL PICADA - PUNTA BARDA,SPR,False,
2009,YPF S.A.,Neuquén,SEÑAL PICADA,SPI,NEUQUINA,2009-01,1,0.3816,SEÑAL PICADA - PUNTA BARDA,SPR,False,
2009,YPF S.A.,Rio Negro,SEÑAL PICADA,SPI,NEUQUINA,2009-01,1,11.5371,SEÑAL PICADA - PUNTA BARDA,SPR,False,
2009,YPF S.A.,Mendoza,CERRO DIVISADERO,Z084,NEUQUINA,2009-01,1,0.0094,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,LOMA ALTA,Z213,NEUQUINA,2009-01,1,25.8263,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,LOMA ALTA SUR,LSU,NEUQUINA,2009-01,1,0.5,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,LOS CAVAOS,CAV,NEUQUINA,2009-01,1,110.4435,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,LOS CAVAOS ESTE,Z234,NEUQUINA,2009-01,1,1.5819,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,MALAL DEL MEDIO,Z246,NEUQUINA,2009-01,1,64.466,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,PAMPA PALAUCO,PPL,NEUQUINA,2009-01,1,0.1,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,RIO GRANDE,Z326,NEUQUINA,2009-01,1,0.2265,VALLE DEL RIO GRANDE,VRG,False,
2009,YPF S.A.,Mendoza,CAÑADA DURA,Z068,CUYANA,2009-01,1,3.9238,VIZCACHERAS,VIZ,False,
2009,YPF S.A.,Mendoza,LAS JUNTAS,LAJU,CUYANA,2009-01,1,0.2814,VIZCACHERAS,VIZ,False,
2009,YPF S.A.,Mendoza,VIZCACHERAS,VIZ,CUYANA,2009-01,1,43.9647,VIZCACHERAS,VIZ,False,
2009,YPF S.A.,Neuquén,VOLCAN AUCA MAHUIDA,VOL,NEUQUINA,2009-01,1,89.5161,VOLCAN AUCA MAHUIDA,VOL,False,
2009,YPF S.A.,Mendoza,ZAMPAL,Z369,CUYANA,2009-01,1,0.1317,ZAMPAL,ZAMP,False,
2009,ALIANZA PETROLERA ARGENTINA S.A.,Mendoza,BARREALES COLORADOS,BAC,NEUQUINA,2009-02,2,0.0,CALMUCO - BARREALES COLORADOS,CAL,False,
2009,ALIANZA PETROLERA ARGENTINA S.A.,Mendoza,CALMUCO,CAL,NEUQUINA,2009-02,2,0.0,CALMUCO - BARREALES COLORADOS,CAL,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,AGUADA VILLANUEVA,AVI,NEUQUINA,2009-02,2,0.0,AGUADA VILLANUEVA,AVI,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BARDA GONZALEZ,BBGO,NEUQUINA,2009-02,2,25.4214,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDA GONZALEZ,BGO,NEUQUINA,2009-02,2,109.0536,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,GUANACO,GUA,NEUQUINA,2009-02,2,636.3893,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,MALLIN DEL NEGRO,MDNE,NEUQUINA,2009-02,2,3.35,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NB,NB,NEUQUINA,2009-02,2,304.6536,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NE,NE,NEUQUINA,2009-02,2,2.9536,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA,PEP,NEUQUINA,2009-02,2,45.2429,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA OESTE,PEES,NEUQUINA,2009-02,2,14.8571,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ,LOP,NEUQUINA,2009-02,2,16.6607,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ ESTE,PLOE,NEUQUINA,2009-02,2,0.1929,AL NORTE DE LA DORSAL,NDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,AGUADA QUINCHAO,AQI,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO,BCD,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO ESTE,BCE,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO,BEP,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO ESTE,BEPE,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO GRANITO,CRRG,NEUQUINA,2009-02,2,19.2464,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO LOTENA,CLT,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL DIVISADERO - GENERAL SAN MARTIN,DSM,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL MOGOTITO,LMP,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA,ESIN,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA NORTE,EINN,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA FARIAS,Z222,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA PEDREGOSA,LPED,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA POTRILLO,Z225,NEUQUINA,2009-02,2,0.0,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS,PZL,NEUQUINA,2009-02,2,120.0857,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS NORTE,PORN,NEUQUINA,2009-02,2,4.6607,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS OESTE,PORO,NEUQUINA,2009-02,2,59.6036,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO,RQC,NEUQUINA,2009-02,2,852.15,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO NORTE,RANN,NEUQUINA,2009-02,2,45.1393,AL SUR DE LA DORSAL,SDD,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO,ANC,NEUQUINA,2009-02,2,219.075,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO ESTE,ANCE,NEUQUINA,2009-02,2,20.6964,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO OESTE,ACO,NEUQUINA,2009-02,2,334.8286,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO SUR,ANCS,NEUQUINA,2009-02,2,177.1,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDITA ZAPALA,BARZ,NEUQUINA,2009-02,2,54.3036,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTACION RAMON CASTRO,ERCA,NEUQUINA,2009-02,2,0.0,ANTICLINAL CAMPAMENTO,ANC,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BAGUALES,BBA,NEUQUINA,2009-02,2,0.2929,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CAMPAMENTO 3,CA3,NEUQUINA,2009-02,2,0.7821,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CHALLACO SUR,CLLS,NEUQUINA,2009-02,2,0.0,BAJO BAGUALES,BBA,False,
2009,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,COLLON CURA,Y058,NEUQUINA,2009-02,2,7.75,COLLON CURA,Z039,False,
