COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR CONTRATO,,,,,,,,,,
Producción mensual por contrato y operador,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
Para información geográfica de los contratos visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,
,,,,,,,,,,
FECHA,CONTRATO,OPERADOR,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
07/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.11260483,4.11260483,0.0,10.216819354,10.216819354,0.0,0.21162,2.32292807
07/2023,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,93.385707344,93.385707344,0.0,22.746076846,22.746076846,0.0,0.959133,14.248125535
07/2023,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,19.150311602,19.150311602,0.0,18.12004389,18.12004389,0.0,0.079872,6.406906824
07/2023,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.198264993,0.0,0.198264993,77.409290317,0.0,77.409290317,0.192431,0.650808993
07/2023,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.521598642,5.521598642,0.0,2.097775177,2.097775177,0.0,0.008691,2.189312353
07/2023,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.162324395,1.162324395,0.0,4.276873656,4.276873656,0.0,0.028475,0.284848185
07/2023,CNH-R01-L02-A1/2015,ENI MÉXICO,34.434381612,34.434381612,0.0,37.157438709,37.157438709,0.0,0.359348,16.275893547
07/2023,CNH-R01-L02-A2/2015,HOKCHI ENERGY,22.302165024,22.302165024,0.0,8.876165605,8.876165605,0.0,0.070439,0.483438245
07/2023,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,11.254624516,11.254624516,0.0,21.457287451,21.457287451,0.0,0.11253,0.868540312
07/2023,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.220004021,0.220004021,0.0,0.15580589,0.15580589,0.0,0.003407,0.389634687
07/2023,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.051481826,0.051481826,0.0,0.318674842,0.318674842,0.0,0.005378,0.557733305
07/2023,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.56534255,0.0,0.56534255,0.001186,0.002424148
07/2023,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.169844618,0.169844618,0.0,3.649813368,3.649813368,0.0,0.066868,0.762820726
07/2023,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.218465845,0.0,1.218465845,0.002234,0.003786134
07/2023,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,12.034637383,0.0,12.034637383,0.189267,0.109955482
07/2023,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.88065732,0.0,1.88065732,0.007199,0.146085677
07/2023,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.302229762,0.0,1.302229762,0.002915,0.007352705
07/2023,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.041280286,0.0,2.041280286,0.007777,0.019899022
07/2023,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.171071365,0.0,0.171071365,0.000542,0.036509549
07/2023,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.907124954,0.0,0.907124954,0.001324,0.00702166
07/2023,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.041084105,0.0,0.041084105,0.933722687,0.0,0.933722687,0.002614,0.397200846
07/2023,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.180283519,0.0,0.180283519,0.001353,0.050306363
07/2023,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.973529245,0.0,0.973529245,0.00152,0.0
07/2023,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.287000638,0.0,5.287000638,0.008403,0.118491931
07/2023,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.348694224,0.0,2.348694224,0.000571,0.011430748
07/2023,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.119018387,0.0,4.119018387,0.003822,0.085686128
07/2023,CNH-R02-L03-BG-02/2017,NEWPEK EXPLORACIÓN Y EXTRACCIÓN,0.014422903,0.0,0.014422903,2.05958387,0.0,2.05958387,0.025253,0.017718064
07/2023,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.895229077,0.895229077,0.0,0.013787746,0.013787746,0.0,2e-06,1.029337419
07/2023,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.013915796,0.013915796,0.0,0.0,0.0,0.0,0.0,0.00327129
07/2023,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.054367628,0.054367628,0.0,0.005279349,0.005279349,0.0,1.6e-05,0.08182258
07/2023,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.30166176,0.0,0.30166176,0.001128,0.0
08/2023,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.509820157,5.509820157,0.0,11.164006605,11.164006605,0.0,0.344967,0.599254752
08/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.712706538,4.712706538,0.0,10.892658064,10.892658064,0.0,0.198725,2.823660727
08/2023,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,99.008533638,99.008533638,0.0,24.45548733,24.45548733,0.0,0.968388,12.653306486
08/2023,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,20.509542011,20.509542011,0.0,18.797427338,18.797427338,0.0,0.032932,6.735651794
08/2023,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.171122994,0.0,0.171122994,74.548967737,0.0,74.548967737,0.171905,0.641938994
08/2023,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.538651192,5.538651192,0.0,2.092467426,2.092467426,0.0,0.009013,2.276114224
08/2023,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.158755226,1.158755226,0.0,4.258017699,4.258017699,0.0,0.026075,0.359562779
08/2023,CNH-R01-L02-A1/2015,ENI MÉXICO,35.468686451,35.468686451,0.0,42.315348386,42.315348386,0.0,0.26447,15.657451611
08/2023,CNH-R01-L02-A2/2015,HOKCHI ENERGY,24.061271694,24.061271694,0.0,9.239913795,9.239913795,0.0,0.07193,0.553425164
08/2023,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,10.999984064,10.999984064,0.0,21.661251709,21.661251709,0.0,0.116704,0.69106387
08/2023,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.214005778,0.214005778,0.0,0.118679284,0.118679284,0.0,0.002722,0.39003906
08/2023,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.404200121,0.0,0.404200121,0.000778,0.001766297
08/2023,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.16790687,0.16790687,0.0,3.649806451,3.649806451,0.0,0.037326,0.751443969
08/2023,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.178520177,0.0,1.178520177,0.002139,0.004375405
08/2023,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,12.105958789,0.0,12.105958789,0.123552,0.106741934
08/2023,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.795898008,0.0,1.795898008,0.00679,0.15216129
08/2023,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.336170958,0.0,1.336170958,0.002987,0.009429927
08/2023,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,1.403074055,0.0,1.403074055,0.00491,0.012874854
08/2023,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.167622592,0.0,0.167622592,0.000531,0.023939144
08/2023,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.68528261,0.0,0.68528261,0.001,0.00471247
08/2023,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.054083373,0.0,0.054083373,1.13828328,0.0,1.13828328,0.003187,0.492904915
08/2023,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.179047172,0.0,0.179047172,0.001443,0.023812694
08/2023,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.146128908,0.0,5.146128908,0.019293,0.180578384
08/2023,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.145170456,0.0,2.145170456,0.003262,0.00333768
08/2023,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.029415706,0.0,4.029415706,0.006225,0.084931935
08/2023,CNH-R02-L03-BG-02/2017,NEWPEK EXPLORACIÓN Y EXTRACCIÓN,0.01069129,0.0,0.01069129,1.722354838,0.0,1.722354838,0.021357,0.017833548
08/2023,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.468545857,0.468545857,0.0,0.034469365,0.034469365,0.0,2e-06,0.450473098
08/2023,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.01314062,0.01314062,0.0,0.0,0.0,0.0,0.0,0.003548387
08/2023,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.081409226,0.081409226,0.0,0.023408669,0.023408669,0.0,0.001118,0.09976344
08/2023,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.222594872,0.0,0.222594872,0.00058,0.0
09/2023,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.315800466,5.315800466,0.0,10.373699999,10.373699999,0.0,0.185999,0.512296671
09/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.395912215,4.395912215,0.0,7.993450336,7.993450336,0.0,0.081581,2.522346261
09/2023,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,100.524022712,100.524022712,0.0,24.598140096,24.598140096,0.0,0.175236,11.351785772
09/2023,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,19.018114138,19.018114138,0.0,18.526078634,18.526078634,0.0,0.044832,6.510812879
09/2023,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.177037994,0.0,0.177037994,68.983566663,0.0,68.983566663,0.16751,0.676262994
09/2023,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.368659998,5.368659998,0.0,1.958316407,1.958316407,0.0,0.007943,2.317507264
09/2023,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.10388803,1.10388803,0.0,4.21982275,4.21982275,0.0,0.027879,0.341513505
09/2023,CNH-R01-L02-A1/2015,ENI MÉXICO,31.225261333,31.225261333,0.0,41.004046666,41.004046666,0.0,0.118952,11.593333332
09/2023,CNH-R01-L02-A2/2015,HOKCHI ENERGY,23.933118283,23.933118283,0.0,9.246018047,9.246018047,0.0,0.071423,0.563760174
09/2023,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,13.181082693,13.181082693,0.0,25.170986666,25.170986666,0.0,0.145534,0.900372993
09/2023,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.172802326,0.172802326,0.0,0.063283606,0.063283606,0.0,0.001624,0.410908007
09/2023,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.534497008,0.0,0.534497008,0.001111,0.002519306
09/2023,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.1638226,0.1638226,0.0,3.714166666,3.714166666,0.0,0.035292,0.746908844
09/2023,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.226914776,0.0,1.226914776,0.002224,0.004994071
09/2023,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.681700733,0.0,11.681700733,0.036059,0.124783331
09/2023,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.777696897,0.0,1.777696897,0.005949,0.157245
09/2023,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.187995042,0.0,1.187995042,0.002648,0.007919765
09/2023,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,1.824425141,0.0,1.824425141,0.006896,0.017806611
09/2023,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.171987892,0.0,0.171987892,0.000545,0.017697638
09/2023,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.926253176,0.0,0.926253176,0.001463,0.006373313
09/2023,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.053862974,0.0,0.053862974,1.129413375,0.0,1.129413375,0.003162,0.493473433
09/2023,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.181311416,0.0,0.181311416,0.001626,0.014889403
09/2023,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.588900899,0.0,0.588900899,0.0,0.0
09/2023,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.142358612,0.0,5.142358612,0.011055,0.19246833
09/2023,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.022002681,0.0,2.022002681,0.001361,0.002679732
09/2023,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.04520057,0.0,4.04520057,0.004705,0.085009999
09/2023,CNH-R02-L03-BG-02/2017,NEWPEK EXPLORACIÓN Y EXTRACCIÓN,0.005422666,0.0,0.005422666,0.952366666,0.0,0.952366666,0.01179,0.019012333
09/2023,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.534865,0.534865,0.0,0.0355,0.0355,0.0,2.7e-05,0.531472
09/2023,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.009826223,0.009826223,0.0,0.0,0.0,0.0,0.0,0.003
09/2023,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.1050183,0.1050183,0.0,0.038310507,0.038310507,0.0,0.002019,0.116272222
09/2023,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.252087688,0.0,0.252087688,0.000584,0.0
10/2023,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.51654701,5.51654701,0.0,11.241575914,11.241575914,0.0,0.223819,0.820218464
10/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.820899512,4.820899512,0.0,8.096303225,8.096303225,0.0,0.029737,2.544437978
10/2023,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,98.974889079,98.974889079,0.0,24.267163873,24.267163873,0.0,0.320471,12.013482502
10/2023,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,18.772603193,18.772603193,0.0,18.961702108,18.961702108,0.0,0.035533,6.661804556
10/2023,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.196485993,0.0,0.196485993,66.582516123,0.0,66.582516123,0.165689,0.667487994
10/2023,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.239393418,5.239393418,0.0,1.746220687,1.746220687,0.0,0.007062,2.214268094
10/2023,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.053057073,1.053057073,0.0,4.054530263,4.054530263,0.0,0.02637,0.348248748
10/2023,CNH-R01-L02-A1/2015,ENI MÉXICO,25.559085806,25.559085806,0.0,30.61418387,30.61418387,0.0,0.05039,11.661451612
10/2023,CNH-R01-L02-A2/2015,HOKCHI ENERGY,23.238546117,23.238546117,0.0,8.916011666,8.916011666,0.0,0.068546,0.558785418
10/2023,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,11.991686776,11.991686776,0.0,22.057848386,22.057848386,0.0,0.118518,0.978357099
10/2023,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.212658356,0.212658356,0.0,0.164086642,0.164086642,0.0,0.004135,0.389015836
10/2023,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.552221792,0.0,0.552221792,0.001131,0.002527116
10/2023,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.164583419,0.164583419,0.0,3.594354838,3.594354838,0.0,0.016936,0.754627665
10/2023,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.200048542,0.0,1.200048542,0.002138,0.00482197
10/2023,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,11.213376958,0.0,11.213376958,0.034547,0.100467739
10/2023,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.432114764,0.0,1.432114764,0.004615,0.127824838
10/2023,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.156671714,0.0,1.156671714,0.002592,0.006627326
10/2023,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,1.880975943,0.0,1.880975943,0.006997,0.018527809
10/2023,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.170137935,0.0,0.170137935,0.000539,0.019552632
10/2023,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.829063456,0.0,0.829063456,0.001401,0.005703451
10/2023,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.05543208,0.0,0.05543208,1.200423445,0.0,1.200423445,0.006793,0.49361288
10/2023,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.179594512,0.0,0.179594512,0.002234,0.014563287
10/2023,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.091074546,0.0,1.091074546,0.0,0.0
10/2023,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.147708562,0.0,5.147708562,0.012042,0.18423032
10/2023,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.078767864,0.0,2.078767864,0.015382,0.01106897
10/2023,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.50208122,0.0,3.50208122,0.016524,0.061587741
10/2023,CNH-R02-L03-BG-02/2017,NEWPEK EXPLORACIÓN Y EXTRACCIÓN,0.002698447,0.0,0.002698447,0.647967741,0.0,0.647967741,0.008039,0.020515806
10/2023,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.762328532,0.762328532,0.0,0.03431052,0.03431052,0.0,9.9e-05,0.863677419
10/2023,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.010312455,0.010312455,0.0,0.0,0.0,0.0,0.0,0.002903225
10/2023,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.067195139,0.067195139,0.0,0.025115794,0.025115794,0.0,0.000559,0.077827956
10/2023,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.230752292,0.0,0.230752292,0.00101,0.0
10/2023,CNH-R02-L03-VC-03/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.006097135,0.006097135,0.0,0.0,0.0,0.0,0.0,0.0
11/2023,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.790348005,5.790348005,0.0,12.004093253,12.004093253,0.0,0.195306,0.631929865
11/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.2477469,4.2477469,0.0,6.689733333,6.689733333,0.0,0.045356,1.985545766
11/2023,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,96.653090466,96.653090466,0.0,25.627573654,25.627573654,0.0,0.300303,12.989262033
11/2023,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,19.028833363,19.028833363,0.0,19.020927091,19.020927091,0.0,0.033819,6.355978305
11/2023,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.268344012,0.0,0.268344012,72.565999996,0.0,72.565999996,0.124729,0.757425978
11/2023,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,5.248918932,5.248918932,0.0,1.771616268,1.771616268,0.0,0.00693,2.191405863
11/2023,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,1.038411221,1.038411221,0.0,4.025259861,4.025259861,0.0,0.025829,0.324170562
11/2023,CNH-R01-L02-A1/2015,ENI MÉXICO,23.220089,23.220089,0.0,30.492076666,30.492076666,0.0,0.117668,17.499066666
11/2023,CNH-R01-L02-A2/2015,HOKCHI ENERGY,21.926584722,21.926584722,0.0,8.462283606,8.462283606,0.0,0.065581,0.526986023
11/2023,CNH-R01-L02-A4/2015,FIELDWOOD ENERGY E&P MÉXICO,12.231341963,12.231341963,0.0,22.102129999,22.102129999,0.0,0.140129,1.018858316
11/2023,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.214436516,0.214436516,0.0,0.137669127,0.137669127,0.0,0.003448,0.37156715
11/2023,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.015625018,0.015625018,0.0,0.096514222,0.096514222,0.0,0.001629,0.163266666
11/2023,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.54365091,0.0,0.54365091,0.001188,0.002519306
11/2023,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.169056233,0.169056233,0.0,3.714166666,3.714166666,0.0,0.016453,0.758168
11/2023,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.193246129,0.0,1.193246129,0.002158,0.005038038
11/2023,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.713045912,0.0,10.713045912,0.033059,0.096499998
11/2023,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.895716608,0.0,1.895716608,0.006214,0.094347
11/2023,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.119255277,0.0,1.119255277,0.002598,0.00613275
11/2023,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,1.858702424,0.0,1.858702424,0.006761,0.017806611
11/2023,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,0.162752838,0.0,0.162752838,0.000515,0.017697638
11/2023,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,0.916753166,0.916753166,0.0,0.770570868,0.770570868,0.0,0.005787,0.278817727
11/2023,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,0.886048346,0.0,0.886048346,0.001612,0.006096209
11/2023,CNH-R01-L03-A9/2015,PERSEUS FORTUNA NACIONAL,0.060167364,0.0,0.060167364,1.441344717,0.0,1.441344717,0.018722,0.493606444
11/2023,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.179603752,0.0,0.179603752,0.000219,0.014889403
11/2023,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.978536039,0.0,0.978536039,0.0,0.0
11/2023,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,4.891187401,0.0,4.891187401,0.007064,0.124957664
11/2023,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.710910275,0.0,1.710910275,0.000845,0.000662782
11/2023,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,3.909686528,0.0,3.909686528,0.005013,0.077143333
11/2023,CNH-R02-L03-BG-02/2017,NEWPEK EXPLORACIÓN Y EXTRACCIÓN,0.001713,0.0,0.001713,0.365366666,0.0,0.365366666,0.004409,0.020892666
11/2023,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.878292518,0.878292518,0.0,0.129112413,0.129112413,0.0,0.000174,0.644
11/2023,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.008878585,0.008878585,0.0,0.0,0.0,0.0,0.0,0.003
11/2023,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.069565148,0.069565148,0.0,0.015043447,0.015043447,0.0,0.000563,0.092338888
11/2023,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.243584158,0.0,0.243584158,0.000881,0.0
11/2023,CNH-R02-L03-VC-03/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.048172482,0.048172482,0.0,0.0,0.0,0.0,0.0,0.001192333
12/2023,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.484986089,5.484986089,0.0,10.1568276,10.1568276,0.0,0.176931,0.394935559
12/2023,CNH-A4.OGARRIO/2018,WINTERSHALL DEA MÉXICO ,4.598237419,4.598237419,0.0,7.87506129,7.87506129,0.0,0.060157,2.723403549
