COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,
PRODUCCION POR ENTIDAD FEDERATIVA,,,,,,,,,
"Datos de producción mensual de aceite, gas, condensado y agua por entidad federativa.",,,,,,,,,
Datos a enero - 2025.,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd),,,,,,,,,
Este reporte se emite con fines ilustrativos y no puede considerarse como información oficial para la determinación del monto de participaciones en los ingresos petroleros que corresponden a los estados.,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.",,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,
Las cifras están sujetas a revisión.,,,,,,,,,
,,,,,,,,,
FECHA,ENTIDAD_FEDERATIVA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
05/2016,CAMPECHE,1370.3101006122768,1370.3101006122768,0.0,2141.3312625543485,2141.3312625543485,0.0,756.0689870658829,238.02455950513848
05/2016,CHIAPAS,26.838167821805083,26.838167821805083,0.0,111.4508453223525,111.4508453223525,0.0,5.249240022083156,30.10953743060872
05/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,10.655093307897802,0.0,10.655093307897802,0.12284578155704257,0.28591337128476774
05/2016,NUEVO LEÓN,0.0,0.0,0.0,295.9322861730904,0.0,295.9322861730904,1.4241993300368225,2.4181652685331936
05/2016,PUEBLA,16.49373211081301,16.49373211081301,0.0,64.78856886183586,64.78856886183586,0.0,0.17696976337312684,5.815836012154335
05/2016,SAN LUIS POTOSÍ,0.28567283665574295,0.28567283665574295,0.0,0.01778783828256591,0.01778783828256591,0.0,0.00034359467737688,0.06662588330129032
05/2016,TABASCO,636.3734138255476,636.3734138255476,0.0,1997.5347216732482,1929.87554469771,67.65917697553829,90.88155724939875,160.608966557744
05/2016,TAMAULIPAS,22.71252889190994,15.047315709100474,7.665213182809467,646.0702593400438,37.953160499567076,608.1170988404767,2.3891344850283,26.946590412625472
05/2016,VERACRUZ DE IGNACIO DE LA LLAVE,103.28396899800735,103.28396899800735,0.0,507.704624884195,188.11987141355658,319.5847534706385,3.1604555973525374,68.21310584492984
06/2016,CAMPECHE,1380.085606867975,1380.085606867975,0.0,2244.5411885990984,2244.5411885990984,0.0,803.8478452486578,250.73640989829542
06/2016,CHIAPAS,25.929571791950064,25.929571791950064,0.0,101.72684206128145,101.72684206128145,0.0,7.121187128098921,27.23483920816406
06/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,12.011379579508105,0.0,12.011379579508105,0.15061325336866643,0.28518956255371997
06/2016,NUEVO LEÓN,0.0,0.0,0.0,284.66663001030463,0.0,284.66663001030463,1.335131825727569,2.3720923552348
06/2016,PUEBLA,16.911486419294782,16.911486419294782,0.0,66.29744420703199,66.29744420703199,0.0,0.17330736803162236,6.09321630089348
06/2016,SAN LUIS POTOSÍ,0.27669133220730735,0.27669133220730735,0.0,0.01758176676053204,0.01758176676053204,0.0,0.00033963826323738,0.0652694233763
06/2016,TABASCO,631.5031159486354,631.5031159486354,0.0,1977.3164998370175,1910.658232557321,66.65826727969663,110.78547303444135,159.04995769304884
06/2016,TAMAULIPAS,22.56440352229744,15.622250516309574,6.9421530059878656,634.2644299124514,38.26694645294704,595.9974834595045,2.328522372087455,27.09540283465202
06/2016,VERACRUZ DE IGNACIO DE LA LLAVE,102.16301464795555,102.16301464795555,0.0,501.43609376609146,189.23242068382928,312.2036730822622,2.9951624911058734,67.7329938436833
07/2016,CAMPECHE,1374.9415952241868,1374.9415952241868,0.0,2226.9136652903276,2226.9136652903276,0.0,809.8657589590624,252.18251956718805
07/2016,CHIAPAS,25.214220176628782,25.214220176628782,0.0,100.10852204446222,100.10852204446222,0.0,5.573203375390029,29.560626739824755
07/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,20.135687484043576,0.0,20.135687484043576,0.23987930492887555,0.2420174895140129
07/2016,NUEVO LEÓN,0.0,0.0,0.0,268.69814292793524,0.0,268.69814292793524,1.246395568041814,2.3024106603225483
07/2016,PUEBLA,16.23072901167714,16.23072901167714,0.0,63.55937833180624,63.55937833180624,0.0,0.16739852324998086,5.844893604832238
07/2016,SAN LUIS POTOSÍ,0.1976280148482364,0.1976280148482364,0.0,0.011003524434021989,0.011003524434021989,0.0,0.00021504842136517,0.055277384029219355
07/2016,TABASCO,617.7205828946051,617.7205828946051,0.0,1945.1411465155554,1881.2608834003047,63.880263115250735,110.3836737197857,150.6177780678897
07/2016,TAMAULIPAS,21.46027649867185,15.384347408244423,6.075929090427426,603.293334122858,38.32868638609707,564.9646477367609,2.282309458112528,25.956467425430265
07/2016,VERACRUZ DE IGNACIO DE LA LLAVE,102.0251007091503,102.0251007091503,0.0,498.4944571645727,189.00993145295269,309.48452571162,2.887395854906074,65.46079000558488
08/2016,CAMPECHE,1367.6675216915214,1367.6675216915214,0.0,2196.3682353818986,2196.3682353818986,0.0,807.7655117522404,245.40517916859204
08/2016,CHIAPAS,25.20297548625575,25.20297548625575,0.0,99.87824338892617,99.87824338892617,0.0,5.215266394345268,32.05492059231021
08/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,19.521354407283187,0.0,19.521354407283187,0.23203779455474063,0.2210998577378516
08/2016,NUEVO LEÓN,0.0,0.0,0.0,256.82699151089514,0.0,256.82699151089514,1.1979743170974666,2.1561173182577034
08/2016,PUEBLA,15.640510318210723,15.640510318210723,0.0,60.04133125344725,60.04133125344725,0.0,0.16254869592979038,5.013538044248942
08/2016,SAN LUIS POTOSÍ,0.2935537752243309,0.2935537752243309,0.0,0.018618462147475832,0.018618462147475832,0.0,0.00040354231195477,0.08106476258696128
08/2016,TABASCO,613.3456934211771,613.3456934211771,0.0,1915.2987554247588,1852.9929214928195,62.30583393193924,117.72474001056493,153.5062855663279
08/2016,TAMAULIPAS,20.65571425272343,14.713471230192182,5.94224302253125,580.1887120403977,38.181771610082606,542.0069404303151,1.9675453171237478,24.59576114946571
08/2016,VERACRUZ DE IGNACIO DE LA LLAVE,100.9924359960398,100.9924359960398,0.0,501.58985173190916,189.09734241397211,312.49250931793705,2.8810717905982446,64.4400031978626
09/2016,CAMPECHE,1348.433428622912,1348.433428622912,0.0,2199.8148945283187,2199.8148945283187,0.0,805.7368064323705,245.54487823989572
09/2016,CHIAPAS,24.259120362275347,24.259120362275347,0.0,97.43447569240834,97.43447569240834,0.0,5.065382874700429,28.669947317715
09/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,21.282081230281573,0.0,21.282081230281573,0.2476776793103526,0.24244960189186002
09/2016,NUEVO LEÓN,0.0,0.0,0.0,249.84687769500056,0.0,249.84687769500056,1.155042029504142,2.08191269556776
09/2016,PUEBLA,16.166553968439217,16.166553968439217,0.0,61.06084013698483,61.06084013698483,0.0,0.1676485575561328,4.95453238918946
09/2016,SAN LUIS POTOSÍ,0.26527579865446216,0.26527579865446216,0.0,0.019489491503677608,0.019489491503677608,0.0,0.00043396783602122,0.0758346446902
09/2016,TABASCO,604.0634932022956,604.0634932022956,0.0,1883.9565333861249,1823.6267382131928,60.32979517293213,116.39198880827928,146.88371701102704
09/2016,TAMAULIPAS,19.644604184541738,13.95559335055097,5.689010833990767,556.3061551121269,37.54128503433035,518.7648700777966,1.8915057865819978,23.91460920450954
09/2016,VERACRUZ DE IGNACIO DE LA LLAVE,100.57515630744399,100.57515630744399,0.0,493.6575752083525,187.15678500280475,306.5007902055478,2.792513347846423,67.92133061575026
10/2016,CAMPECHE,1346.2012395353458,1346.2012395353458,0.0,2214.3921216310787,2214.3921216310787,0.0,823.9839291789863,241.97988143066547
10/2016,CHIAPAS,23.51452023180827,23.51452023180827,0.0,90.3772136831589,90.3772136831589,0.0,5.600402321267624,27.167286571927026
10/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,21.144573367262268,0.0,21.144573367262268,0.24887088188918027,0.2393261242675742
10/2016,NUEVO LEÓN,0.0,0.0,0.0,248.21785575862503,0.0,248.21785575862503,1.1737329553232072,2.0311258279092
10/2016,PUEBLA,15.98854917395242,15.98854917395242,0.0,59.84228496519199,59.84228496519199,0.0,0.16639847339584848,5.139445831849858
10/2016,SAN LUIS POTOSÍ,0.28325703526444895,0.28325703526444895,0.0,0.02513463717771298,0.02513463717771298,0.0,0.00050493411835438,0.0481076367483871
10/2016,TABASCO,597.9649157614681,597.9649157614681,0.0,1870.6694531339654,1808.92739940881,61.74205372515531,114.78429769546425,140.46339061034132
10/2016,TAMAULIPAS,19.280180802883763,13.834603948989407,5.445576853894354,538.0188527687045,37.09225075757598,500.92660201112847,1.811230587842938,23.963153959166824
10/2016,VERACRUZ DE IGNACIO DE LA LLAVE,99.73777987675673,99.73777987675673,0.0,482.0156336141757,186.65114767098697,295.36448594318875,2.71637647142006,68.19364229013216
11/2016,CAMPECHE,1333.9937209536927,1333.9937209536927,0.0,2220.1651112108007,2220.1651112108007,0.0,820.4169586260213,233.46683413334247
11/2016,CHIAPAS,21.3996098508314,21.3996098508314,0.0,85.10304575929412,85.10304575929412,0.0,6.832398044454689,24.93165950667656
11/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,20.794655633259648,0.0,20.794655633259648,0.2434479904654286,0.23902513957058
11/2016,NUEVO LEÓN,0.0,0.0,0.0,238.06460420251992,0.0,238.06460420251992,1.1159924545860875,1.99113134565862
11/2016,PUEBLA,16.128536651584998,16.128536651584998,0.0,59.98093275011605,59.98093275011605,0.0,0.17559741361380274,5.6224492350705795
11/2016,SAN LUIS POTOSÍ,0.2540951013347814,0.2540951013347814,0.0,0.03026839329802941,0.03026839329802941,0.0,0.00058291173761167,0.07224862634
11/2016,TABASCO,581.1366348867089,581.1366348867089,0.0,1835.6380623143252,1773.914055194422,61.7240071199032,119.77111025715851,134.30050557182116
11/2016,TAMAULIPAS,18.925970420713845,13.789281624364438,5.136688796349409,523.0020515874482,35.882425145969506,487.1196264414788,1.7400875600286019,23.10588023162892
11/2016,VERACRUZ DE IGNACIO DE LA LLAVE,99.75810575152423,99.75810575152423,0.0,476.11896758716,187.71537698581912,288.4035906013409,2.327539188009729,68.17342451034126
12/2016,CAMPECHE,1312.3165628233476,1312.3165628233476,0.0,2160.5852394033127,2160.5852394033127,0.0,801.9673494058472,226.63370920449495
12/2016,CHIAPAS,20.014552335113628,20.014552335113628,0.0,83.4589079118681,83.4589079118681,0.0,5.935386704604328,23.883835435377037
12/2016,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,19.356609518453443,0.0,19.356609518453443,0.22472520959287087,0.2391974617419484
12/2016,NUEVO LEÓN,0.0,0.0,0.0,239.836740718547,0.0,239.836740718547,1.1521221893823976,2.0426296631255227
12/2016,PUEBLA,16.355363071648593,16.355363071648593,0.0,57.95735417802909,57.95735417802909,0.0,0.1755123955531485,5.151312307919942
12/2016,SAN LUIS POTOSÍ,0.242168951930955,0.242168951930955,0.0,0.04196522231235035,0.04196522231235035,0.0,0.00082471170337242,0.08003202186135483
12/2016,TABASCO,568.8745978252273,568.8745978252273,0.0,1790.8478698257297,1730.607863761016,60.24000606471373,113.4366458286877,133.02496463737822
12/2016,TAMAULIPAS,18.974905865409443,13.761475994999973,5.2134298704094695,510.1763157508346,34.629812533285744,475.5465032175489,1.682558598325972,23.315737728359572
12/2016,VERACRUZ DE IGNACIO DE LA LLAVE,98.13555905325121,98.13555905325121,0.0,470.7259342180144,183.96050275193835,286.76543146607605,2.015784833168623,69.72984663894246
01/2017,CAMPECHE,1303.9692142058109,1303.9692142058109,0.0,2167.518935735618,2167.518935735618,0.0,836.139889714911,239.07735104225577
01/2017,CHIAPAS,19.143062796229035,19.143062796229035,0.0,78.79183658032944,78.79183658032944,0.0,5.82466534073132,22.737709995331276
01/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,20.015205379949908,0.0,20.015205379949908,0.22076634648508767,0.36554194447575483
01/2017,NUEVO LEÓN,0.0,0.0,0.0,235.85206578686146,0.0,235.85206578686146,1.105696149316665,2.042825259267987
01/2017,PUEBLA,16.143727030428977,16.143727030428977,0.0,56.28417276569387,56.28417276569387,0.0,0.16361372398051863,5.030427615873852
01/2017,SAN LUIS POTOSÍ,0.22768734159541718,0.22768734159541718,0.0,0.04647698922810014,0.04647698922810014,0.0,0.00092328755606705,0.07988816378761936
01/2017,TABASCO,564.4447009385681,564.4447009385681,0.0,1757.3498740846364,1697.9774518526438,59.37242223199266,109.28304982267757,136.24124582799934
01/2017,TAMAULIPAS,18.86195384137432,13.674730694339386,5.187223147034935,501.47279277940333,34.910762015927745,466.5620307634756,1.617720653020227,22.6370786911962
01/2017,VERACRUZ DE IGNACIO DE LA LLAVE,96.65959249453695,96.65959249453695,0.0,462.73415702977593,180.50679735922594,282.22735967055,2.013707565324305,70.90477727071668
02/2017,CAMPECHE,1301.4197146826325,1301.4197146826325,0.0,2176.871177855118,2176.871177855118,0.0,842.9212322766651,236.01417906621649
02/2017,CHIAPAS,19.021028093052493,19.021028093052493,0.0,78.32503421248641,78.32503421248641,0.0,5.022992613965684,25.143796775795657
02/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,20.26730592469398,0.0,20.26730592469398,0.21928747143423075,0.3858022801375286
02/2017,NUEVO LEÓN,0.0,0.0,0.0,234.862666028418,0.0,234.862666028418,0.9274269150442068,2.037393832853657
02/2017,PUEBLA,16.00317844883239,16.00317844883239,0.0,57.01564312407457,57.01564312407457,0.0,0.15992945598610117,5.0790586481844
02/2017,SAN LUIS POTOSÍ,0.2424912397079184,0.2424912397079184,0.0,0.03529971183931052,0.03529971183931052,0.0,0.00070709510141686,0.09300187752405
02/2017,TABASCO,563.7254959602822,563.7254959602822,0.0,1735.890792085617,1683.7292530158186,52.16153906979838,107.14584954893013,135.85048563730143
02/2017,TAMAULIPAS,18.006174152527127,13.167300904551425,4.8388732479757035,495.7154248298289,35.09848158319912,460.61694324662983,3.3020895845113087,22.660655550934973
02/2017,VERACRUZ DE IGNACIO DE LA LLAVE,96.9005358285933,96.9005358285933,0.0,454.79377100532867,179.4416712458108,275.35209975951784,2.1279075993209156,71.03684680180841
03/2017,CAMPECHE,1296.7425810310046,1296.7425810310046,0.0,2244.717576250874,2244.717576250874,0.0,876.1774569830799,230.57833244114715
03/2017,CHIAPAS,19.311615789494837,19.311615789494837,0.0,78.17965754543066,78.17965754543066,0.0,3.779730214272415,26.813033756286657
03/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,19.940249333236043,0.0,19.940249333236043,0.21756726255334277,0.3955095626638839
03/2017,NUEVO LEÓN,0.0,0.0,0.0,235.12205351025943,0.0,235.12205351025943,0.9324319767968057,2.1271295165919097
03/2017,PUEBLA,15.667376323745168,15.667376323745168,0.0,57.65297203773105,57.65297203773105,0.0,0.1612043355273046,4.986538590593787
03/2017,SAN LUIS POTOSÍ,0.2413089022084586,0.2413089022084586,0.0,0.013053219975257433,0.013053219975257433,0.0,0.00026814716252402,0.04679692358709677
03/2017,TABASCO,571.9185347254778,571.9185347254778,0.0,1761.6233073733736,1703.6805540025057,57.94275337086802,122.56945126225519,137.50068696288582
03/2017,TAMAULIPAS,16.986200504994812,11.853242098285794,5.132958406709019,490.10186777385866,33.29407655868168,456.807791215177,3.2924681565782876,21.312593629128077
03/2017,VERACRUZ DE IGNACIO DE LA LLAVE,96.58315682652884,96.58315682652884,0.0,450.2145027587891,181.16736931324252,269.0471334455466,2.123966512344438,69.24476540240863
04/2017,CAMPECHE,1296.381400491747,1296.381400491747,0.0,2210.521670953524,2210.521670953524,0.0,857.6181390810488,228.10986497710687
04/2017,CHIAPAS,19.487740156484847,19.487740156484847,0.0,76.57055442732324,76.57055442732324,0.0,5.565534183959919,28.713288233963297
04/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,19.53508630807046,0.0,19.53508630807046,0.21437468330144538,0.38439481455672
04/2017,NUEVO LEÓN,0.0,0.0,0.0,229.14251598853193,0.0,229.14251598853193,0.8833422964922338,2.08872586143936
04/2017,PUEBLA,15.099841553930192,15.099841553930192,0.0,54.20772412681223,54.20772412681223,0.0,0.14874065553373833,4.44385306431682
04/2017,SAN LUIS POTOSÍ,0.24004330493465836,0.24004330493465836,0.0,0.014339955219489607,0.014339955219489607,0.0,0.00030227870123521,0.04491776785034
04/2017,TABASCO,569.0188487457515,569.0188487457515,0.0,1760.3445843414904,1698.5822227924411,61.76236154904936,140.93622629461504,137.9321596281902
04/2017,TAMAULIPAS,14.965133599051354,10.121673946544924,4.843459652506429,488.7111273701049,26.782460806763936,461.928666563341,3.27956110791334,20.7714107465744
04/2017,VERACRUZ DE IGNACIO DE LA LLAVE,95.94009172483707,95.94009172483707,0.0,443.5195163324655,177.8353414850874,265.6841748473781,2.0933617808937384,70.44323889175364
05/2017,CAMPECHE,1308.9933688461542,1308.9933688461542,0.0,2219.744013060985,2219.744013060985,0.0,860.4412394319766,232.8475832322469
05/2017,CHIAPAS,19.057081112550343,19.057081112550343,0.0,73.96738650801957,73.96738650801957,0.0,4.241580935677783,26.872191850134115
05/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,19.31765337635041,0.0,19.31765337635041,0.21225309222894684,0.0
05/2017,NUEVO LEÓN,0.0,0.0,0.0,234.37105363033047,0.0,234.37105363033047,0.9283249728924925,0.0
05/2017,PUEBLA,14.623295851046834,14.623295851046834,0.0,52.886308900223504,52.886308900223504,0.0,0.14388533903288517,5.091066733420374
05/2017,SAN LUIS POTOSÍ,0.23125567769336072,0.23125567769336072,0.0,0.013997869005498665,0.013997869005498665,0.0,0.00029410523863881,0.04413106287096774
05/2017,TABASCO,565.8231015768018,565.8231015768018,0.0,1736.0028917739303,1674.0937837104175,61.909108063512654,130.3965470607507,135.32075031993986
05/2017,TAMAULIPAS,15.066272166780385,10.249890646478978,4.816381520301408,486.3069511535803,28.41848192529301,457.8884692282873,3.3541814055110626,7.6485170591499285
05/2017,VERACRUZ DE IGNACIO DE LA LLAVE,95.6140332614634,95.6140332614634,0.0,430.65598287548835,168.5904872499882,262.06549562550015,2.0639060692148448,60.709576722868874
06/2017,CAMPECHE,1303.6941920653853,1303.6941920653853,0.0,2176.708175930198,2176.708175930198,0.0,843.5327912474739,224.66650502322096
06/2017,CHIAPAS,18.000928815861503,18.000928815861503,0.0,70.48145627619837,70.48145627619837,0.0,4.67434814833878,24.954661414797325
06/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.986663677459585,0.0,18.986663677459585,0.18992597796739633,0.0
06/2017,NUEVO LEÓN,0.0,0.0,0.0,229.2381763558529,0.0,229.2381763558529,0.924593214913412,0.0
06/2017,PUEBLA,14.248990067031452,14.248990067031452,0.0,52.13075189024169,52.13075189024169,0.0,0.4216990359546718,4.6115357407438955
06/2017,SAN LUIS POTOSÍ,0.24460071152033672,0.24460071152033672,0.0,0.016902143643607263,0.016902143643607263,0.0,0.00033675811993483,0.01982509631548232
06/2017,TABASCO,561.1586669739435,561.1586669739435,0.0,1730.5512556926599,1667.776784080472,62.77447161218789,120.1245553913058,137.30288983836618
06/2017,TAMAULIPAS,15.825350828201964,11.136552680904256,4.688798147297708,506.9525957579432,32.49943489391941,474.45316086402374,3.7527191150841306,7.604517539145751
06/2017,VERACRUZ DE IGNACIO DE LA LLAVE,94.44375839295544,94.44375839295544,0.0,422.5325520423948,166.0295905021787,256.50296154021606,2.530324933942431,60.42388739058108
07/2017,CAMPECHE,1288.0177103577487,1288.0177103577487,0.0,2189.929573847732,2189.929573847732,0.0,848.246662777611,221.31384313909987
07/2017,CHIAPAS,17.441213175328528,17.441213175328528,0.0,70.56723138751342,70.56723138751342,0.0,7.553439319467827,25.864438490438012
07/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.517273672140046,0.0,18.517273672140046,0.18306482731048024,0.0
07/2017,NUEVO LEÓN,0.0,0.0,0.0,231.47882569179006,0.0,231.47882569179006,0.9058475109038742,0.0
07/2017,PUEBLA,13.217679460567632,13.217679460567632,0.0,49.251872272708376,49.251872272708376,0.0,0.39452236180130457,5.159920100290645
07/2017,SAN LUIS POTOSÍ,0.22992101681918725,0.22992101681918725,0.0,0.016026621371112937,0.016026621371112937,0.0,0.00033381605668382,0.03577739607228387
07/2017,TABASCO,556.5454944664159,556.5454944664159,0.0,1702.736455469796,1641.1200282329717,61.616427236824386,132.01872248661866,138.44686439796257
07/2017,TAMAULIPAS,15.785090536446631,11.300917064544427,4.484173471902204,497.22949473145974,30.69566770776264,466.5338270236971,3.853337266819588,7.489709418397374
07/2017,VERACRUZ DE IGNACIO DE LA LLAVE,94.24013947616633,94.24013947616633,0.0,411.3035994935182,163.28231104591,248.02128844760824,2.4301260789824366,61.26289464404936
08/2017,CAMPECHE,1288.2441605521851,1288.2441605521851,0.0,2054.8777407712314,2054.8777407712314,0.0,786.70105853972,223.73649931549983
08/2017,CHIAPAS,16.822691797765625,16.822691797765625,0.0,73.28952100625813,73.28952100625813,0.0,5.6263006205815564,26.062025815584
08/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.712696116182915,0.0,18.712696116182915,0.16908547523422682,0.40971401014712905
08/2017,NUEVO LEÓN,0.0,0.0,0.0,230.6021918889575,0.0,230.6021918889575,0.9109296288804001,1.9805081145879098
08/2017,PUEBLA,12.67652649173576,12.67652649173576,0.0,46.86611121278546,46.86611121278546,0.0,0.3814938928001277,5.361471418699567
08/2017,SAN LUIS POTOSÍ,0.21359542359735964,0.21359542359735964,0.0,0.0143838058662003,0.0143838058662003,0.0,0.00030437730856009,0.030514861831335484
08/2017,TABASCO,504.0325091311901,504.0325091311901,0.0,1664.5610192016402,1602.9771230362844,61.58389616535574,130.01666903921588,135.60226881115477
08/2017,TAMAULIPAS,15.984086044556694,11.796471528875479,4.187614515681216,501.1550614739531,34.27100613368066,466.8840553402724,3.756994608672474,20.800544748689553
08/2017,VERACRUZ DE IGNACIO DE LA LLAVE,91.97598778178114,91.97598778178114,0.0,401.85626011033406,163.64688160398896,238.20937850634513,2.3458877093433084,68.46471064629601
09/2017,CAMPECHE,1072.6771388118268,1072.6771388118268,0.0,1329.547514548285,1329.547514548285,0.0,536.2318611674553,139.65496101661523
09/2017,CHIAPAS,16.361212914439864,16.361212914439864,0.0,73.76851088212064,73.76851088212064,0.0,5.432658664701612,25.56565172837104
09/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.712297014772204,0.0,18.712297014772204,0.12433862794756316,0.41446570931304
09/2017,NUEVO LEÓN,0.0,0.0,0.0,234.1358573200985,0.0,234.1358573200985,0.7629551572571663,2.11902374165944
09/2017,PUEBLA,12.676113062852677,12.676113062852677,0.0,47.341587395385304,47.341587395385304,0.0,0.3315881160236506,5.407490542548159
09/2017,SAN LUIS POTOSÍ,0.2202943761359687,0.2202943761359687,0.0,0.016068600253897693,0.016068600253897693,0.0,0.00034283323755057,0.03161798575034
09/2017,TABASCO,522.6539945142613,522.6539945142613,0.0,1681.5458499330994,1620.6462043990261,60.89964553407322,129.09173687145903,134.82642453760678
09/2017,TAMAULIPAS,16.23946516755363,11.356947862805297,4.882517304748332,497.5522313085989,32.582025310052906,464.97020599854596,2.9907997044468284,20.12108931176696
09/2017,VERACRUZ DE IGNACIO DE LA LLAVE,90.23865877761878,90.23865877761878,0.0,387.68257836625594,161.76537164577607,225.91720672047984,2.245655983335704,68.12079227805104
10/2017,CAMPECHE,1245.7977534510183,1245.7977534510183,0.0,1827.2713351536702,1827.2713351536702,0.0,847.8149274532778,184.866967693277
10/2017,CHIAPAS,16.058111072385575,16.058111072385575,0.0,73.83667934455708,73.83667934455708,0.0,5.597447838024966,28.24173759026698
10/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.51183688774264,0.0,18.51183688774264,0.13561826567016066,0.48379112530809676
10/2017,NUEVO LEÓN,0.0,0.0,0.0,227.7287144616911,0.0,227.7287144616911,0.5549612505891143,3.0085429980936
10/2017,PUEBLA,13.049062875482717,13.049062875482717,0.0,47.53443893708922,47.53443893708922,0.0,0.13578572870458988,5.544280383155516
10/2017,SAN LUIS POTOSÍ,0.2212632758813668,0.2212632758813668,0.0,0.02013674656874666,0.02013674656874666,0.0,0.00043951357677605,0.029400958743909678
10/2017,TABASCO,523.7903910212849,523.7903910212849,0.0,1642.719423792164,1585.9018321378167,56.81759165434746,121.4540218617107,132.6962880387242
10/2017,TAMAULIPAS,15.112916263842525,11.038118466127028,4.074797797715497,500.47481802613646,29.101337408746456,471.37348061739004,2.4444732352271537,19.478025571118614
10/2017,VERACRUZ DE IGNACIO DE LA LLAVE,87.6378196450018,87.6378196450018,0.0,381.85377000574255,158.50065146107806,223.35311854466448,2.221278080911483,64.36537550992816
11/2017,CAMPECHE,1240.5070611473332,1240.5070611473332,0.0,1924.2013980996776,1924.2013980996776,0.0,933.1795163718965,194.60494341053217
11/2017,CHIAPAS,15.839463380844157,15.839463380844157,0.0,74.52045058479679,74.52045058479679,0.0,5.453429479997297,26.92810142
11/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,18.404043755262528,0.0,18.404043755262528,0.13254564311985975,0.48367932852272
11/2017,NUEVO LEÓN,0.0,0.0,0.0,229.91485448058103,0.0,229.91485448058103,0.5563795474537075,3.07807937713232
11/2017,PUEBLA,12.958197312589423,12.958197312589423,0.0,46.48837315066552,46.48837315066552,0.0,0.1612742514611417,5.1259449276123
11/2017,SAN LUIS POTOSÍ,0.2307616698116106,0.2307616698116106,0.0,0.018737245820542543,0.018737245820542543,0.0,0.00041588950302372,0.029823199287420003
11/2017,TABASCO,494.7235741075216,494.7235741075216,0.0,1591.6650776675542,1539.2890495790343,52.37602808851971,116.6309413867965,116.65993292590186
11/2017,TAMAULIPAS,15.050196842650664,11.26174438488589,3.788452457764773,499.5000337090279,31.161399126478194,468.3386345825497,2.6932311970992138,19.71174763939062
11/2017,VERACRUZ DE IGNACIO DE LA LLAVE,87.02463404046692,87.02463404046692,0.0,379.85972368623027,159.40324359424505,220.4564800919852,2.193422069395572,64.74758141484578
12/2017,CAMPECHE,1228.7806856580526,1228.7806856580526,0.0,1940.3259048517734,1940.3259048517734,0.0,945.1327433200352,199.08809049239986
12/2017,CHIAPAS,15.726460516620282,15.726460516620282,0.0,74.70781997657994,74.70781997657994,0.0,4.860402522122703,27.630279812903225
12/2017,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,17.864286247540537,0.0,17.864286247540537,0.13243475746378633,0.4586948235109935
12/2017,NUEVO LEÓN,0.0,0.0,0.0,230.13967366797274,0.0,230.13967366797274,0.4930072740691851,2.9271171859722775
12/2017,PUEBLA,12.21908781379872,12.21908781379872,0.0,45.87276909170498,45.87276909170498,0.0,0.1294436241182193,4.323160470560729
12/2017,SAN LUIS POTOSÍ,0.24162446004372934,0.24162446004372934,0.0,0.019881311278484592,0.019881311278484592,0.0,0.00043850551809376,0.032715072015929034
12/2017,TABASCO,515.4193873706743,515.4193873706743,0.0,1604.6917735066884,1553.2583518773813,51.43342162930707,114.3547530269039,128.06218052485207
12/2017,TAMAULIPAS,14.701223754633537,11.127677532174266,3.5735462224592704,488.73226618552593,29.718541898444816,459.0137242870811,2.190217695301779,19.139001572774884
12/2017,VERACRUZ DE IGNACIO DE LA LLAVE,87.46519077717232,87.46519077717232,0.0,377.1189349526815,160.29320295326463,216.82573199941692,2.345114329253521,65.22939592131493
