COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR OPERADOR,,,,,,,,,,
Producción mensual por operador,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Volumen de producción asignado únicamente a la empresa operadora de cada Asignación o Contrato.,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
,,,,,,,,,,
FECHA,ASIG_CONT,OPERADOR,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
12/2020,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.6313485268724714,0.0,0.6313485268724714,0.00385,0.1475651087845355
12/2020,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.9734744139940834,0.0,1.9734744139940834,0.020714,0.0
12/2020,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.958472111394483,0.0,5.958472111394483,0.021629,0.5028803225806452
12/2020,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.2253180267580558,0.0,0.2253180267580558,0.000396,0.05542141436231614
12/2020,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,4.584163400547125,0.0,4.584163400547125,0.01413,0.06895106116129031
12/2020,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.21479219019009013,0.21479219019009013,0.0,0.04271620034168654,0.04271620034168654,0.0,0.000295,0.8363747580645152
12/2020,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.05706935483870968,0.05706935483870968,0.0,0.04358023460410558,0.04358023460410558,0.0,0.0,0.05253225806451613
12/2020,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.4243989290967525,0.0,0.4243989290967525,0.003086,0.00039354838709677
01/2021,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1610.0841047048975,1531.8573367553017,78.22676794959574,4610.801511221922,3602.590561846317,1008.2109493756021,1065.6935530000003,387.110358579366
01/2021,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.470327450920929,5.470327450920929,0.0,12.272648747214413,12.272648747214413,0.0,0.468202,0.47921392542922037
01/2021,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,5.111655152897286,5.111655152897286,0.0,17.103214521812024,17.103214521812024,0.0,0.335223,1.8906121798387223
01/2021,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,63.62662998160299,63.62662998160299,0.0,15.403247616307418,15.403247616307418,0.0,0.73073,26.923102567741935
01/2021,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,16.582537160112032,16.582537160112032,0.0,13.404864655284344,13.404864655284344,0.0,0.092091,2.974072190808758
01/2021,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.5037354838709678,0.0,0.5037354838709678,99.071,0.0,99.071,0.176508,0.8323096774193549
01/2021,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,4.830679935483871,4.830679935483871,0.0,1.2222031734068872,1.2222031734068872,0.0,0.052165,2.181925258064516
01/2021,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,0.9555450097538511,0.9555450097538511,0.0,3.586712408995974,3.586712408995974,0.0,0.018794,0.6958052771967553
01/2021,CNH-R01-L02-A1/2015,ENI MÉXICO,14.649845774193547,14.649845774193547,0.0,17.7589,17.7589,0.0,0.256261,0.26929709677419356
01/2021,CNH-R01-L02-A2/2015,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1.8119184516129032,1.8119184516129032,0.0,0.7922903225806451,0.7922903225806451,0.0,0.012132,0.00061605227354847
01/2021,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.3086271047634459,0.3086271047634459,0.0,0.2390622277673325,0.2390622277673325,0.0,0.002704,0.4878703145913928
01/2021,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.15810129032258066,0.15810129032258066,0.0,0.14967741935483872,0.14967741935483872,0.0,0.001564,0.01648
01/2021,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.1532516962810287,0.1532516962810287,0.0,1.0158455535198259,1.0158455535198259,0.0,0.035793,1.358795870967742
01/2021,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,1.1004516129032258,0.0,1.1004516129032258,0.002187,0.01831505537549032
01/2021,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19112499692538631,0.19112499692538631,0.0,3.9431047789521427,3.9431047789521427,0.0,0.068078,0.6976961290322582
01/2021,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.7339059409843476,0.0,1.7339059409843476,0.004182,0.00963619233645161
01/2021,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.894849078327914,0.0,9.894849078327914,0.019592,0.1103774193548387
01/2021,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.408786063199139,0.0,2.408786063199139,0.014523,0.11565116129032256
01/2021,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.6392112543611024,0.0,1.6392112543611024,0.004721,0.00979515322580645
01/2021,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.067456,0.067456,0.0,0.05,0.05,0.0,0.000406,0.16629593548387095
01/2021,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.734677419354838,0.0,4.734677419354838,0.008305,0.0
01/2021,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.4918091424312754,0.0,0.4918091424312754,0.001559,0.02241653331869032
01/2021,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.00735248387096774,0.0,0.00735248387096774,0.8694838709677419,0.0,0.8694838709677419,0.02455,0.06033725161290324
01/2021,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.5133200760307344,2.5133200760307344,0.0,2.774581522268573,2.774581522268573,0.0,0.035237,2.5933361937012465
01/2021,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.251691000359218,0.0,1.251691000359218,0.001815,0.00753922971225736
01/2021,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.5355596192816678,0.0,0.5355596192816678,0.002944,0.19329999517790322
01/2021,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.923755928528155,0.0,1.923755928528155,0.019878,0.0
01/2021,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.671483870967741,0.0,5.671483870967741,0.015086,0.40802580645161285
01/2021,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.440884738548713,0.0,1.440884738548713,0.000869,0.00230541558167794
01/2021,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,5.1284503788373295,0.0,5.1284503788373295,0.004487,0.09419645161290327
01/2021,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.1897012000714198,0.1897012000714198,0.0,0.03810024436705003,0.03810024436705003,0.0,0.000189,0.8140547977150537
01/2021,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00296449814802057,0.00296449814802057,0.0,0.16240312952193364,0.16240312952193364,0.0,0.002219,0.00033106666645161
01/2021,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.06726161290322581,0.06726161290322581,0.0,0.06545429287605126,0.06545429287605126,0.0,0.0,0.04542903225806451
01/2021,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.36155795403455476,0.0,0.36155795403455476,0.002614,0.00053967741935484
02/2021,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1629.6650285105209,1550.3640290831322,79.30099942738865,4621.67336665564,3600.2903419399163,1021.3830247157217,1034.199872,375.69792265985353
02/2021,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.402141534956403,5.402141534956403,0.0,11.946519253191816,11.946519253191816,0.0,0.224953,0.5400811117697136
02/2021,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,5.324394155568331,5.324394155568331,0.0,15.96556965759753,15.96556965759753,0.0,0.300153,1.4119344825494968
02/2021,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,64.16391826096226,64.16391826096226,0.0,15.093853692405682,15.093853692405682,0.0,0.727901,28.791278866196315
02/2021,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,15.625828371522537,15.625828371522537,0.0,12.356402599397107,12.356402599397107,0.0,0.064006,2.413141027129798
02/2021,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.46574642857142856,0.0,0.46574642857142856,96.77089285714285,0.0,96.77089285714285,0.13543,0.8189607142857143
02/2021,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,4.861086321428571,4.861086321428571,0.0,1.3007109188119834,1.3007109188119834,0.0,0.083665,1.9586860714285714
02/2021,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,0.9485124867463284,0.9485124867463284,0.0,3.499558190517859,3.499558190517859,0.0,0.018604,0.6822336951120648
02/2021,CNH-R01-L02-A1/2015,ENI MÉXICO,14.807457535714285,14.807457535714285,0.0,13.207142857142857,13.207142857142857,0.0,0.15492,0.3992335714285714
02/2021,CNH-R01-L02-A2/2015,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1.6592072142857144,1.6592072142857144,0.0,0.7193214285714284,0.7193214285714284,0.0,0.010201,0.00016592072142859
02/2021,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.3166535482510919,0.3166535482510919,0.0,0.2419895061116568,0.2419895061116568,0.0,0.002737,0.4678600231774795
02/2021,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.08043107142857144,0.08043107142857144,0.0,0.05228571428571429,0.05228571428571429,0.0,0.000546,0.00501535714285714
02/2021,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.15375745320724585,0.15375745320724585,0.0,1.0214187438577682,1.0214187438577682,0.0,0.036271,1.3171408928571429
02/2021,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.8315,0.0,0.8315,0.001914,0.01286084818236428
02/2021,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.18364202195827017,0.18364202195827017,0.0,3.953495511263804,3.953495511263804,0.0,0.068297,0.6915639642857144
02/2021,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.6318795668054293,0.0,1.6318795668054293,0.004373,0.01144022953571429
02/2021,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.478030831025343,0.0,9.478030831025343,0.023221,0.11714285714285715
02/2021,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.328087951883837,0.0,2.328087951883837,0.008863,0.10108607142857141
02/2021,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.6115728782329974,0.0,1.6115728782329974,0.004298,0.01263054464285714
02/2021,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.07615146428571429,0.07615146428571429,0.0,0.05,0.05,0.0,0.000406,0.23976610714285715
02/2021,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.035464285714285,0.0,4.035464285714285,0.0086,0.0
02/2021,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.42884485051425386,0.0,0.42884485051425386,0.001359,0.02767776890434286
02/2021,CNH-R01-L03-A6/2015,DIAVAZ OFFSHORE,0.00237932142857143,0.0,0.00237932142857143,0.15978571428571428,0.0,0.15978571428571428,0.00413,0.00503277142857143
02/2021,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.25687709917676,2.25687709917676,0.0,2.9856860473925977,2.9856860473925977,0.0,0.022094,2.259994263072254
02/2021,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.0903743404327533,0.0,1.0903743404327533,0.00133,0.00656779389242256
02/2021,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.5063293855465311,0.0,0.5063293855465311,0.003107,0.17158099632417856
02/2021,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.9453384258018394,0.0,1.9453384258018394,0.021103,0.0
02/2021,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.789235424467132,0.0,5.789235424467132,0.019047,0.38390285714285716
02/2021,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.8802962251616866,0.0,1.8802962251616866,0.000928,0.07927823456284284
02/2021,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,5.139705206850785,0.0,5.139705206850785,0.004521,0.07950784592857141
02/2021,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.19339595216887326,0.19339595216887326,0.0,0.03506400502648625,0.03506400502648625,0.0,0.000142,0.839828360863095
02/2021,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.00839170564228533,0.00839170564228533,0.0,0.04231290457509969,0.04231290457509969,0.0,0.000527,0.001702471905
02/2021,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.06030035714285714,0.06030035714285714,0.0,0.04450210859251449,0.04450210859251449,0.0,0.0,0.05128571428571429
02/2021,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.37058201122186407,0.0,0.37058201122186407,0.002387,0.0
03/2021,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1646.790302290567,1568.6081731511629,78.18212913940405,4608.076735195593,3589.287751930467,1018.7889832651286,984.8340569999999,387.68246987208215
03/2021,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.839539211290242,5.839539211290242,0.0,12.59794411649553,12.59794411649553,0.0,0.29454,0.5259036672532712
03/2021,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,4.8642186283313835,4.8642186283313835,0.0,15.009811002729224,15.009811002729224,0.0,0.297835,1.8682479799309972
03/2021,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,71.35014418562109,71.35014418562109,0.0,16.73357751223552,16.73357751223552,0.0,0.829232,27.824267242844673
03/2021,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,18.603989789163485,18.603989789163485,0.0,13.174340897032007,13.174340897032007,0.0,0.066201,2.4474083718891873
03/2021,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.4536322580645161,0.0,0.4536322580645161,94.093,0.0,94.093,0.140296,0.7989129032258065
03/2021,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,4.935695870967742,4.935695870967742,0.0,1.3553050903419963,1.3553050903419963,0.0,0.045168,2.2150432903225807
03/2021,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,0.9116691449374524,0.9116691449374524,0.0,3.5260082432956983,3.5260082432956983,0.0,0.021131,0.6122829568927864
03/2021,CNH-R01-L02-A1/2015,ENI MÉXICO,17.85365741935484,17.85365741935484,0.0,20.235748387096773,20.235748387096773,0.0,0.262862,0.3805219354838709
03/2021,CNH-R01-L02-A2/2015,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1.831986677419355,1.831986677419355,0.0,0.7877419354838711,0.7877419354838711,0.0,0.011053,0.00034807746870947
03/2021,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.32137130582203,0.32137130582203,0.0,0.24244576044834795,0.24244576044834795,0.0,0.002742,0.4904864361134538
03/2021,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.0587841935483871,0.0587841935483871,0.0,0.0532258064516129,0.0532258064516129,0.0,0.000556,0.0333041935483871
03/2021,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.15150642693412253,0.15150642693412253,0.0,1.032714892677914,1.032714892677914,0.0,0.035815,1.3056248064516127
03/2021,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,0.9320967741935484,0.0,0.9320967741935484,0.002086,0.02046578958749032
03/2021,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.17921252789075437,0.17921252789075437,0.0,3.966709146173348,3.966709146173348,0.0,0.074713,0.700494064516129
03/2021,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.5642829814041328,0.0,1.5642829814041328,0.004109,0.01174426088516129
03/2021,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.230526611777313,0.0,10.230526611777313,0.014937,0.1049032258064516
03/2021,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.268867959745022,0.0,2.268867959745022,0.010199,0.10956425806451615
03/2021,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.5277908326111973,0.0,1.5277908326111973,0.005083,0.00893732911290322
03/2021,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.06815629032258062,0.06815629032258062,0.0,0.05,0.05,0.0,0.000406,0.20934222580645162
03/2021,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.555161290322581,0.0,4.555161290322581,0.009101,0.0
03/2021,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.39978433103663463,0.0,0.39978433103663463,0.001267,0.01746288060510968
03/2021,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.3441061290322622,2.3441061290322622,0.0,2.506065819485169,2.506065819485169,0.0,0.018044,2.330819973092668
03/2021,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.2863507539721433,0.0,1.2863507539721433,0.001672,0.00774825468789224
03/2021,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.49474513634083117,0.0,0.49474513634083117,0.002611,0.16729386792679354
03/2021,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.7536488164340247,0.0,1.7536488164340247,0.017539,0.0
03/2021,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.242488660129101,0.0,5.242488660129101,0.016881,0.5634451612903226
03/2021,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.452682762635211,0.0,1.452682762635211,0.001111,0.03984215253990968
03/2021,CNH-R02-L02-A7.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,0.22733896613046886,0.0,0.22733896613046886,0.006222,0.0
03/2021,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,5.213044900501209,0.0,5.213044900501209,0.004621,0.07632190419354837
03/2021,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.20089267886408724,0.20089267886408724,0.0,0.02972244129853886,0.02972244129853886,0.0,0.000128,0.8964713576612904
03/2021,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.02145537357519482,0.02145537357519482,0.0,0.2586632004240187,0.2586632004240187,0.0,0.003562,0.01549218451612903
03/2021,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.02842290322580645,0.02842290322580645,0.0,0.06407741935483871,0.06407741935483871,0.0,0.0,0.04090322580645161
03/2021,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.3609633408008307,0.0,0.3609633408008307,0.00237,0.0
04/2021,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1634.2365228151236,1559.1598453931244,75.07667742199897,4441.075754398937,3450.5697764226693,990.5059779762664,923.313856,384.9304005352202
04/2021,CNH-A3.CÁRDENAS-MORA/2018,PETROLERA CÁRDENAS MORA,5.743004817276448,5.743004817276448,0.0,12.414297851304338,12.414297851304338,0.0,0.283418,0.4736156648715456
04/2021,CNH-A4.OGARRIO/2018,DEUTSCHE ERDOEL MÉXICO,4.345432561341838,4.345432561341838,0.0,16.015336232662342,16.015336232662342,0.0,0.301729,2.3556373945243534
04/2021,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,74.54652335747699,74.54652335747699,0.0,17.542799393978754,17.542799393978754,0.0,0.860562,25.71127983719196
04/2021,CNH-M2-SANTUARIO-EL GOLPE/2017,PETROFAC MÉXICO,20.72778779639707,20.72778779639707,0.0,14.747834218469373,14.747834218469373,0.0,0.075066,2.381624992639179
04/2021,CNH-M3-MISIÓN/2018,SERVICIOS MÚLTIPLES DE BURGOS,0.41686999999999996,0.0,0.41686999999999996,92.28086666666667,0.0,92.28086666666667,0.13154,0.8450439999999999
04/2021,CNH-M4-ÉBANO/2018,DS SERVICIOS PETROLEROS,4.958751166666667,4.958751166666667,0.0,1.3257538916666667,1.3257538916666667,0.0,0.044684,2.5639344333333334
04/2021,CNH-M5-MIQUETLA/2018,OPERADORA DE CAMPOS DWF,0.8998111420868047,0.8998111420868047,0.0,3.701039900509666,3.701039900509666,0.0,0.021448,0.4235461170266886
04/2021,CNH-R01-L02-A1/2015,ENI MÉXICO,14.7698343,14.7698343,0.0,19.689766666666667,19.689766666666667,0.0,0.243366,0.4133716666666667
04/2021,CNH-R01-L02-A2/2015,PEMEX EXPLORACIÓN Y PRODUCCIÓN,6.536488457996405,6.536488457996405,0.0,2.3978999999999995,2.3978999999999995,0.0,0.035468,0.04477486977005714
04/2021,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.32409023694235883,0.32409023694235883,0.0,0.2433601181703506,0.2433601181703506,0.0,0.002752,0.4719250963909745
04/2021,CNH-R01-L03-A10/2016,OLEUM DEL NORTE,0.194586,0.194586,0.0,0.231,0.231,0.0,0.002414,0.04560366666666667
04/2021,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.1326434251118381,0.1326434251118381,0.0,0.897072403524601,0.897072403524601,0.0,0.031128,1.156563471475107
04/2021,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,1.1073,0.0,1.1073,0.001198,0.0147868344371
04/2021,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.17707325366591342,0.17707325366591342,0.0,3.9429649298413882,3.9429649298413882,0.0,0.073142,0.7019955091566997
04/2021,CNH-R01-L03-A18/2015,STRATA,0.0,0.0,0.0,1.3711108446859939,0.0,1.3711108446859939,0.003957,0.0114022604
04/2021,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.963491510097853,0.0,9.963491510097853,0.027997,0.10414333333333337
04/2021,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.1205995792394217,0.0,2.1205995792394217,0.004184,0.08176733333333332
04/2021,CNH-R01-L03-A21/2016,STRATA,0.0,0.0,0.0,1.3209577372053811,0.0,1.3209577372053811,0.004238,0.00894962166666667
04/2021,CNH-R01-L03-A24/2016,TONALLI ENERGÍA,0.0504336,0.0504336,0.0,0.05,0.05,0.0,0.000406,0.18101443333333334
04/2021,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,4.1357,0.0,4.1357,0.008317,0.0
04/2021,CNH-R01-L03-A5/2015,STRATA,0.0,0.0,0.0,0.4035849192851014,0.0,0.4035849192851014,0.001279,0.01112335426466
04/2021,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.3240678269050474,2.3240678269050474,0.0,2.842085077163118,2.842085077163118,0.0,0.021316,2.746771379349937
04/2021,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.2347058290316117,0.0,1.2347058290316117,0.002729,0.00743711039227348
04/2021,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.478747011191893,0.0,0.478747011191893,0.002466,0.16650362082287998
04/2021,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.621734396497811,0.0,1.621734396497811,0.016701,0.0
04/2021,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,5.383950723621455,0.0,5.383950723621455,0.021159,0.5314886666666667
04/2021,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.5389639102309405,0.0,1.5389639102309405,0.001162,0.04290020259772958
04/2021,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,5.117084795754563,0.0,5.117084795754563,0.006037,0.07520961179999999
04/2021,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.22876879907611405,0.22876879907611405,0.0,0.02815062499771969,0.02815062499771969,0.0,0.000125,1.04221025
04/2021,CNH-R02-L03-TM-01/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.03583170605710146,0.03583170605710146,0.0,0.2551061313573509,0.2551061313573509,0.0,0.0,0.024827
04/2021,CNH-R02-L03-VC-01/2018,BLOQUE VC 01,0.05193066666666667,0.05193066666666667,0.0,0.12627517730496457,0.12627517730496457,0.0,0.0,0.08503333333333334
04/2021,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.317932415179147,0.0,0.317932415179147,0.002202,0.0
05/2021,ASIGNACIONES,PEMEX EXPLORACIÓN Y PRODUCCIÓN,1636.5372621297693,1540.376469964548,96.16079216522142,4498.233686960976,3423.5263545526127,1074.7073324083642,881.1486629999995,390.67078454285695
