COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,,,
PRODUCCION POR ASIGNACION,,,,,,,,,,,,
Produccion mensual,,,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,,,
El nombre de la asignación corresponde a la última.,,,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,,,
Para información geográfica de las asignaciones visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,,,
,,,,,,,,,,,,
FECHA,ASIGNACION,NOMBRE,UBICACION,CUENCA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,NITROGENO_MMPCD,AGUA_MBD
06/2022,A-0302,A-0302-M - Campo Santa Anita,Terrestre,Burgos,0.0,0.0,0.0,3.473270677,0.0,3.473270677,0.003201,0.01379353
06/2022,A-0303,A-0303-M - Campo Santa Rosalía,Terrestre,Burgos,0.0,0.0,0.0,7.688867659,0.0,7.688867659,0.02134,0.211610186
06/2022,A-0316,A-0316-M - Campo Sultán,Terrestre,Burgos,0.0,0.0,0.0,0.509308709,0.0,0.509308709,0.000457,0.009506396
06/2022,A-0335,A-0335-M - Campo Tigrillo,Terrestre,Burgos,0.0,0.0,0.0,0.190885993,0.0,0.190885993,0.006757,0.013615047
06/2022,A-0345,A-0345-M - Campo Topo,Terrestre,Burgos,0.0,0.0,0.0,6.243316216,0.0,6.243316216,0.003746,0.099586401
06/2022,A-0346,A-0346-M - Campo Torrecillas,Terrestre,Burgos,0.0,0.0,0.0,2.913169169,0.0,2.913169169,0.04428,0.018006957
06/2022,A-0365,A-0365-M - Campo Velero,Terrestre,Burgos,0.0,0.0,0.0,24.499995589,0.0,24.499995589,0.041345,0.097910215
06/2022,A-0366,A-0366-M - Campo Viboritas,Terrestre,Burgos,0.0,0.0,0.0,2.316323368,0.0,2.316323368,0.005274,0.058280631
06/2022,A-0383,A-0383-M - Cuervito,Terrestre,Burgos,0.0,0.0,0.0,21.22821974,0.0,21.22821974,0.017999,0.411520642
06/2022,A-0400,A-0400 - Olmos,Terrestre,Burgos,0.0,0.0,0.0,0.705541435,0.0,0.705541435,0.000217,0.00625206
06/2022,AR-0415,AR-0415 - Campo Corindón,Terrestre,Burgos,0.0,0.0,0.0,4.355799154,0.0,4.355799154,0.014374,0.050432884
06/2022,AR-0439,AR-0439-M - Campo Murex,Terrestre,Burgos,0.0,0.0,0.0,1.842175335,0.0,1.842175335,0.116793,0.008776368
06/2022,AR-0473,AR-0473-M - Campo China,Terrestre,Burgos,0.0,0.0,0.0,1.237285091,0.0,1.237285091,0.000164,0.012564602
06/2022,AR-0477,AR-0477-M - Campo Alondra,Terrestre,Burgos,0.0,0.0,0.0,5.704973776,0.0,5.704973776,0.061043,0.028276844
06/2022,AR-0479,AR-0479-M - Campo Calabaza,Terrestre,Burgos,0.0,0.0,0.0,1.265107343,0.0,1.265107343,0.00215,0.012942311
06/2022,AR-0504,AR-0504-M - Campo Bonanza,Terrestre,Burgos,0.0,0.0,0.0,0.602735089,0.0,0.602735089,0.001989,0.0
06/2022,AR-0505,AR-0505-M - Campo Caravana,Terrestre,Burgos,0.0,0.0,0.0,0.138225549,0.0,0.138225549,0.000165,0.0
06/2022,AR-0506,AR-0506-M - Campo Rosal,Terrestre,Burgos,0.0,0.0,0.0,0.832593568,0.0,0.832593568,0.000915,0.0
06/2022,AR-0507,AR-0507-2M - Campo Explorador,Terrestre,Burgos,0.0,0.0,0.0,0.14505156,0.0,0.14505156,0.000116,0.0
06/2022,AR-0508,AR-0508-M - Campo Azor,Terrestre,Burgos,0.0,0.0,0.0,0.571219279,0.0,0.571219279,0.000685,0.0
06/2022,AR-0509,AR-0509-M - Campo Oveja,Terrestre,Burgos,0.0,0.0,0.0,0.762993303,0.0,0.762993303,0.001068,0.000789956
06/2022,AR-0510,AR-0510-M - Campo Reno,Terrestre,Burgos,0.0,0.0,0.0,0.286236825,0.0,0.286236825,0.000715,0.001046377
06/2022,AR-0511,AR-0511-M - Campo Huatempo,Terrestre,Burgos,0.0,0.0,0.0,0.480680738,0.0,0.480680738,0.000384,0.0
06/2022,AR-0512,AR-0512-M - Campo Azúcar,Terrestre,Burgos,0.0,0.0,0.0,0.113008264,0.0,0.113008264,0.0,0.0
06/2022,AR-0513,AR-0513-2M - Campo Paleoarcos,Terrestre,Burgos,0.0,0.0,0.0,1.237448553,0.0,1.237448553,0.000742,0.012870101
06/2022,AR-0514,AR-0514-M - Campo Gigante,Terrestre,Burgos,0.0,0.0,0.0,0.453842739,0.0,0.453842739,0.000544,0.0
06/2022,AR-0516,AR-0516-M - Campo Vigilante,Terrestre,Burgos,0.0,0.0,0.0,0.103955221,0.0,0.103955221,6.2e-05,0.002718195
06/2022,AR-0517,AR-0517-M - Campo Antiguo,Terrestre,Burgos,0.0,0.0,0.0,1.440307888,0.0,1.440307888,0.001558,0.0
06/2022,AR-0518,AR-0518-M - Campo Grande,Terrestre,Burgos,0.0,0.0,0.0,1.019293297,0.0,1.019293297,0.002344,0.0
06/2022,AR-0519,AR-0519-M - Campo Filadelfia,Terrestre,Burgos,0.0,0.0,0.0,0.431368378,0.0,0.431368378,0.00056,8.5786e-05
06/2022,AR-0521,AR-0521-M - Campo Axón,Terrestre,Burgos,0.0,0.0,0.0,0.283755904,0.0,0.283755904,0.000936,0.01906019
06/2022,A-0001,A-0001-4M - Campo Abkatún,Aguas someras,Cuencas del Sureste,10.51225422,10.51225422,0.0,16.992415888,16.992415888,0.0,4.928638,1.277067664
06/2022,A-0008,A-0008-M - Campo Akal,Aguas someras,Cuencas del Sureste,29.332567408,29.332567408,0.0,737.518988816,737.518988816,0.0,491.991542,5.948348849
06/2022,A-0032,A-0032-M - Campo Ayatsil,Aguas someras,Cuencas del Sureste,88.265207602,88.265207602,0.0,9.92723302,9.92723302,0.0,0.324918,1.916909212
06/2022,A-0035,A-0035-M - Campo Bacab,Aguas someras,Cuencas del Sureste,2.761785479,2.761785479,0.0,0.787795703,0.787795703,0.0,0.025051,2.802187246
06/2022,A-0042,A-0042-M - Campo Batab,Aguas someras,Cuencas del Sureste,0.181183399,0.181183399,0.0,0.098483921,0.098483921,0.0,0.000933,0.033756
06/2022,A-0049,A-0049-2M - Campo Bolontikú,Aguas someras,Cuencas del Sureste,5.307510479,5.307510479,0.0,9.167540011,9.167540011,0.0,0.027769,0.0
06/2022,A-0053,A-0053-M - Campo Caan,Aguas someras,Cuencas del Sureste,3.350341307,3.350341307,0.0,13.376513038,13.376513038,0.0,0.068244,3.093713
06/2022,A-0078,A-0078-M - Campo Chac,Aguas someras,Cuencas del Sureste,5.121701635,5.121701635,0.0,2.091141496,2.091141496,0.0,1.406669,15.710991191
06/2022,A-0082,A-0082-M - Campo Ché,Aguas someras,Cuencas del Sureste,0.384327273,0.0,0.384327273,6.598422768,0.0,6.598422768,0.024513,0.996658667
06/2022,A-0089,A-0089-2M - Campo Chuc,Aguas someras,Cuencas del Sureste,7.517064117,7.517064117,0.0,7.865122972,7.865122972,0.0,0.038248,7.959815
06/2022,A-0090,A-0090-M - Campo Chuhuk,Aguas someras,Cuencas del Sureste,0.672916242,0.672916242,0.0,0.840396133,0.840396133,0.0,0.003725,1.068535332
06/2022,A-0130,A-0130-M - Campo Etkal,Aguas someras,Cuencas del Sureste,3.207207605,0.0,3.207207605,38.339790803,0.0,38.339790803,0.205692,0.106719665
06/2022,A-0151,A-0151-2M - Campo Homol,Aguas someras,Cuencas del Sureste,13.616788127,13.616788127,0.0,16.33923769,16.33923769,0.0,0.054099,3.356617
06/2022,A-0160,A-0160-2M - Campo Ixtal,Aguas someras,Cuencas del Sureste,14.079897777,14.079897777,0.0,21.765734615,21.765734615,0.0,0.137515,5.429968998
06/2022,A-0161,A-0161-2M - Campo Ixtoc,Aguas someras,Cuencas del Sureste,6.966670476,6.966670476,0.0,15.104134473,15.104134473,0.0,1.5956,8.442531825
06/2022,A-0170,A-0170-M - Campo Kab,Aguas someras,Cuencas del Sureste,2.6132372,2.6132372,0.0,3.699712666,3.699712666,0.0,0.021259,0.876433332
06/2022,A-0172,A-0172-M - Campo Kambesah,Aguas someras,Cuencas del Sureste,5.564284657,5.564284657,0.0,2.53913163,2.53913163,0.0,0.192593,5.958799958
06/2022,A-0174,A-0174-M - Campo Kanaab,Aguas someras,Cuencas del Sureste,1.516979408,1.516979408,0.0,0.935531602,0.935531602,0.0,0.005474,0.918916999
06/2022,A-0176,A-0176-M - Campo Kax,Aguas someras,Cuencas del Sureste,3.309980125,3.309980125,0.0,4.907782109,4.907782109,0.0,0.031252,5.795466666
06/2022,A-0183,A-0183-3M - Campo Ku,Aguas someras,Cuencas del Sureste,29.443441162,29.443441162,0.0,320.07014368,320.07014368,0.0,148.554155,15.086360372
06/2022,A-0184,A-0184-M - Campo Kuil,Aguas someras,Cuencas del Sureste,2.547480987,2.547480987,0.0,6.293056954,6.293056954,0.0,0.023674,1.708655333
06/2022,A-0186,A-0186-M - Campo Kutz,Aguas someras,Cuencas del Sureste,0.199370894,0.199370894,0.0,4.037836655,4.037836655,0.0,2.050413,0.107044632
06/2022,A-0196,A-0196-M - Campo Lum,Aguas someras,Cuencas del Sureste,1.503207251,1.503207251,0.0,0.196967801,0.196967801,0.0,0.007701,0.257447429
06/2022,A-0203,A-0203-2M - Campo Maloob,Aguas someras,Cuencas del Sureste,273.071682585,273.071682585,0.0,292.812396597,292.812396597,0.0,16.131034,13.580173871
06/2022,A-0205,A-0205-2M - Campo Manik,Aguas someras,Cuencas del Sureste,1.4520937,1.4520937,0.0,0.641130331,0.641130331,0.0,0.00478,0.097434666
06/2022,A-0210,A-0210-2M - Campo May,Aguas someras,Cuencas del Sureste,9.448051532,0.0,9.448051532,57.473903714,0.0,57.473903714,0.055342,1.991199998
06/2022,A-0237,A-0237-M - Campo Nohoch,Aguas someras,Cuencas del Sureste,5.901818237,5.901818237,0.0,2.117430132,2.117430132,0.0,0.167806,14.860850717
06/2022,A-0242,A-0242-M - Campo Och,Aguas someras,Cuencas del Sureste,6.683332513,6.683332513,0.0,15.320815453,15.320815453,0.0,0.102379,1.28933333
06/2022,A-0245,A-0245-2M - Campo Onel,Aguas someras,Cuencas del Sureste,45.068532538,45.068532538,0.0,198.021195042,198.021195042,0.0,1.225355,4.253800669
06/2022,A-0278,A-0278-2M - Campo Pol,Aguas someras,Cuencas del Sureste,2.099988523,2.099988523,0.0,5.797420203,5.797420203,0.0,0.017983,0.698339667
06/2022,A-0308,A-0308-M - Campo Sihil,Aguas someras,Cuencas del Sureste,17.224778257,17.224778257,0.0,6.67430649,6.67430649,0.0,2.713639,13.978182193
06/2022,A-0309,A-0309-M - Campo Sinán,Aguas someras,Cuencas del Sureste,3.479542367,3.479542367,0.0,9.720363093,9.720363093,0.0,0.07931,4.7746
06/2022,A-0322,A-0322-M - Campo Takín,Aguas someras,Cuencas del Sureste,6.675121152,6.675121152,0.0,1.080040113,1.080040113,0.0,0.01728,9.863249123
06/2022,A-0324,A-0324-M - Campo Taratunich,Aguas someras,Cuencas del Sureste,1.639895052,1.639895052,0.0,9.553925265,9.553925265,0.0,0.08951,0.101561998
06/2022,A-0352,A-0352-2M - Campo Tsimín,Aguas someras,Cuencas del Sureste,9.993866537,9.993866537,0.0,39.395210167,39.395210167,0.0,0.344482,2.903399998
06/2022,A-0358,A-0358-M - Campo Uech,Aguas someras,Cuencas del Sureste,4.451033248,4.451033248,0.0,8.075681597,8.075681597,0.0,0.06029,1.499633333
06/2022,A-0369,A-0369-2M - Campo Xanab,Aguas someras,Cuencas del Sureste,89.773182382,89.773182382,0.0,69.690505948,69.690505948,0.0,1.551391,21.195299999
06/2022,A-0371,A-0371-2M - Campo Xux,Aguas someras,Cuencas del Sureste,19.605228208,19.605228208,0.0,100.909580917,100.909580917,0.0,0.542404,3.695433333
06/2022,A-0373,A-0373-2M - Campo Yaxché,Aguas someras,Cuencas del Sureste,49.605676345,49.605676345,0.0,21.258411106,21.258411106,0.0,0.77424,0.438399998
06/2022,A-0375,A-0375-2M - Campo Zaap,Aguas someras,Cuencas del Sureste,240.689520054,240.689520054,0.0,174.759613248,174.759613248,0.0,21.885146,9.413221945
06/2022,AE-0006,AE-0006-8M - Amoca-Yaxché - 04,Aguas someras,Cuencas del Sureste,49.619519061,49.619519061,0.0,19.470271361,19.470271361,0.0,0.177976,1.926766667
06/2022,AE-0008,AE-0008-5M - Amoca-Yaxché - 06,Aguas someras,Cuencas del Sureste,9.048325866,9.048325866,0.0,4.347408593,4.347408593,0.0,0.013868,0.268199998
06/2022,AE-0009,AE-0009-5M - Tucoo-Xaxamani - 01,Aguas someras,Cuencas del Sureste,20.452039065,20.452039065,0.0,33.148046719,33.148046719,0.0,0.286764,0.0
06/2022,AE-0019,AE-0019-3M - Okom - 02,Aguas someras,Cuencas del Sureste,18.505339175,0.0,18.505339175,94.436561009,0.0,94.436561009,1.214831,0.0
06/2022,AE-0020,AE-0020-3M - Okom - 03,Aguas someras,Cuencas del Sureste,7.68411736,7.68411736,0.0,10.409816202,10.409816202,0.0,0.045865,1.357209998
06/2022,AE-0024,AE-0024-3M - Okom - 07,Aguas someras,Cuencas del Sureste,19.87398677,19.87398677,0.0,15.232311235,15.232311235,0.0,0.050479,2.052395666
06/2022,AE-0148,AE-0148-2M - UCHUKIL,Aguas someras,Cuencas del Sureste,0.917324361,0.917324361,0.0,0.259997553,0.259997553,0.0,0.002249,0.0
06/2022,AE-0151,AE-0151-M - UCHUKIL,Aguas someras,Cuencas del Sureste,62.877049538,62.877049538,0.0,89.466077468,89.466077468,0.0,0.816625,23.345533332
06/2022,A-0003,A-0003-M - Campo Agave,Terrestre,Cuencas del Sureste,0.785673855,0.0,0.785673855,5.32709977,0.0,5.32709977,0.01694,3.84338229
06/2022,A-0027,A-0027-M - Campo Arroyo Prieto,Terrestre,Cuencas del Sureste,0.815280608,0.815280608,0.0,0.669548781,0.669548781,0.0,0.016203,0.149953704
06/2022,A-0029,A-0029-M - Campo Artesa,Terrestre,Cuencas del Sureste,0.705941386,0.705941386,0.0,0.514114908,0.514114908,0.0,0.001691,0.35799445
06/2022,A-0034,A-0034-M - Campo Ayocote,Terrestre,Cuencas del Sureste,0.612604872,0.612604872,0.0,0.789914828,0.789914828,0.0,0.019115,1.987512539
06/2022,A-0036,AE-0036-2M - Campo Bacal,Terrestre,Cuencas del Sureste,0.369162906,0.369162906,0.0,0.699742198,0.699742198,0.0,0.040515,0.229878111
06/2022,A-0046,A-0046-M - Campo Bellota,Terrestre,Cuencas del Sureste,1.845279666,1.845279666,0.0,6.156838189,6.156838189,0.0,0.170544,0.9057312
06/2022,A-0047,A-0047-M - Campo Blasillo,Terrestre,Cuencas del Sureste,1.261238805,1.261238805,0.0,2.873971381,2.873971381,0.0,0.081908,0.205789634
06/2022,A-0050,A-0050-M - Campo Bricol,Terrestre,Cuencas del Sureste,2.384967199,2.384967199,0.0,4.521501482,4.521501482,0.0,0.252338,0.41994898
06/2022,A-0051,A-0051-M - Campo Brillante,Terrestre,Cuencas del Sureste,0.686585474,0.686585474,0.0,0.9031358,0.9031358,0.0,0.02908,1.006623424
06/2022,A-0057,A-0057-2M - Campo Cactus,Terrestre,Cuencas del Sureste,3.465881313,3.465881313,0.0,5.042914147,5.042914147,0.0,0.245136,2.724421496
06/2022,A-0061,A-0061 - Campo Caparroso-Pijije-Escuintle,Terrestre,Cuencas del Sureste,6.310570252,6.310570252,0.0,18.627334426,18.627334426,0.0,0.060721,7.269930543
06/2022,A-0067,A-0067-M - Campo Castarrical,Terrestre,Cuencas del Sureste,0.560674699,0.560674699,0.0,0.216164722,0.216164722,0.0,0.00108,0.26270398
06/2022,A-0083,A-0083-M - Campo Chiapas-Copanó,Terrestre,Cuencas del Sureste,1.835412697,0.0,1.835412697,3.698413029,0.0,3.698413029,0.199344,2.75881111
06/2022,A-0086,A-0086-M - Campo Chilapilla,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,1.631025561,0.0,1.631025561,0.055846,0.0
06/2022,A-0087,A-0087-M - Campo Chinchorro,Terrestre,Cuencas del Sureste,1.399253035,1.399253035,0.0,1.388203913,1.388203913,0.0,0.013326,0.031449
06/2022,A-0092,A-0092-M - Campo Cinco Presidentes,Terrestre,Cuencas del Sureste,6.254279448,6.254279448,0.0,6.864639019,6.864639019,0.0,0.3144,4.952934426
06/2022,A-0095,A-0095 - Campo Cobo,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.479726024,0.0,0.479726024,0.020234,0.0
06/2022,A-0099,A-0099-M - Campo Comoapa,Terrestre,Cuencas del Sureste,0.622052516,0.622052516,0.0,1.917989845,1.917989845,0.0,0.085504,0.4528656
06/2022,A-0114,A-0114-M - Campo Cunduacán,Terrestre,Cuencas del Sureste,2.268451227,2.268451227,0.0,10.80001695,10.80001695,0.0,1.839664,3.658777059
06/2022,A-0119,A-0119-M - Campo Edén-Jolote,Terrestre,Cuencas del Sureste,2.133933347,2.133933347,0.0,6.162016208,6.162016208,0.0,0.052787,1.29527948
06/2022,A-0127,A-0127-M - Campo Escarbado,Terrestre,Cuencas del Sureste,0.884416765,0.884416765,0.0,2.112175863,2.112175863,0.0,0.002534,0.005929551
06/2022,A-0141,A-0141-M - Campo Gaucho,Terrestre,Cuencas del Sureste,0.44388591,0.44388591,0.0,0.900639883,0.900639883,0.0,0.055497,0.38493576
06/2022,A-0144,A-0144-M - Campo Giraldas,Terrestre,Cuencas del Sureste,0.951399529,0.0,0.951399529,23.334171396,0.0,23.334171396,0.469716,1.045920338
06/2022,A-0145,A-0145-M - Campo Guaricho,Terrestre,Cuencas del Sureste,2.004841046,2.004841046,0.0,4.218917189,4.218917189,0.0,0.102097,2.423429713
06/2022,A-0159,A-0159-M - Campo Íride,Terrestre,Cuencas del Sureste,4.687843253,4.687843253,0.0,34.639552027,34.639552027,0.0,18.960763,3.435889525
06/2022,A-0162,A-0162-M - Campo Jacinto,Terrestre,Cuencas del Sureste,0.866185013,0.866185013,0.0,2.209439732,2.209439732,0.0,0.021564,0.1897423
06/2022,A-0166,A-0166-M - Campo José Colomo,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,3.132666245,0.0,3.132666245,0.006578,0.0
06/2022,A-0168,A-0168-M - Campo Jujo-Tecominoacán,Terrestre,Cuencas del Sureste,2.182653706,2.182653706,0.0,9.286840388,9.286840388,0.0,0.065766,1.72256656
06/2022,A-0169,A-0169-M - Campo Juspi,Terrestre,Cuencas del Sureste,0.76552205,0.0,0.76552205,1.506677833,0.0,1.506677833,0.01133,0.06646222
06/2022,A-0187,AE-0187-2M - Campo Lacamango,Terrestre,Cuencas del Sureste,0.836906986,0.836906986,0.0,1.302412765,1.302412765,0.0,0.002735,1.526107939
06/2022,A-0195,A-0195-2M - Campo Los Soldados,Terrestre,Cuencas del Sureste,1.402083813,1.402083813,0.0,1.227844485,1.227844485,0.0,0.022469,1.05983898
06/2022,A-0197,A-0197 - Campo Luna-Palapa,Terrestre,Cuencas del Sureste,1.053477705,1.053477705,0.0,7.90338227,7.90338227,0.0,0.052495,1.454266748
06/2022,A-0201,A-0201-2M - Campo Madrefil,Terrestre,Cuencas del Sureste,19.621250552,19.621250552,0.0,34.194486058,34.194486058,0.0,1.275454,2.44274866
06/2022,A-0230,A-0230-M - Campo Muspac,Terrestre,Cuencas del Sureste,0.010849112,0.0,0.010849112,0.002297967,0.0,0.002297967,6e-05,0.00146762
06/2022,A-0235,AE-0235-2M - Campo Nelash,Terrestre,Cuencas del Sureste,0.164938506,0.164938506,0.0,0.127000618,0.127000618,0.0,0.003429,0.034137086
06/2022,A-0236,A-0236-M - Campo Níspero,Terrestre,Cuencas del Sureste,0.897410275,0.897410275,0.0,1.084023826,1.084023826,0.0,0.050081,1.65315171
06/2022,A-0249,A-0249-M - Campo Oxiacaque,Terrestre,Cuencas del Sureste,0.805912806,0.805912806,0.0,9.409216606,9.409216606,0.0,3.031277,0.651445924
06/2022,A-0250,A-0250-M - Campo Paché,Terrestre,Cuencas del Sureste,0.956269039,0.956269039,0.0,3.484186729,3.484186729,0.0,0.028456,0.3962574
06/2022,A-0263,A-0263-M - Campo Paredón,Terrestre,Cuencas del Sureste,0.930970646,0.930970646,0.0,2.836144691,2.836144691,0.0,0.090189,1.3145682
06/2022,A-0264,A-0264-2M - Campo Pareto,Terrestre,Cuencas del Sureste,0.37886462,0.37886462,0.0,0.565742704,0.565742704,0.0,0.0105,0.23335158
06/2022,A-0275,A-0275-M - Campo Platanal,Terrestre,Cuencas del Sureste,0.727699973,0.727699973,0.0,1.675091426,1.675091426,0.0,0.010234,0.225662754
06/2022,A-0282,A-0282-M - Campo Puerto Ceiba,Terrestre,Cuencas del Sureste,7.283261215,7.283261215,0.0,6.334716124,6.334716124,0.0,0.094704,16.2119595
06/2022,A-0284,A-0284-2M - Campo Rabasa,Terrestre,Cuencas del Sureste,8.406665565,8.406665565,0.0,9.659260922,9.659260922,0.0,0.311028,5.341824392
06/2022,A-0291,A-0291-M - Campo Río Nuevo,Terrestre,Cuencas del Sureste,0.06265853,0.06265853,0.0,0.412876451,0.412876451,0.0,0.024636,0.471735
06/2022,A-0292,A-0292-M - Campo Rodador,Terrestre,Cuencas del Sureste,1.919372647,1.919372647,0.0,1.769363601,1.769363601,0.0,0.04211,0.615563724
06/2022,A-0296,A-0296-M - Campo Samaria,Terrestre,Cuencas del Sureste,20.822351305,20.822351305,0.0,5.915394108,5.915394108,0.0,0.405141,17.913776838
06/2022,A-0300,A-0300-M - Campo San Ramón,Terrestre,Cuencas del Sureste,1.624012832,1.624012832,0.0,3.406518255,3.406518255,0.0,0.08925,1.035568269
06/2022,A-0305,A-0305-M - Campo Sen,Terrestre,Cuencas del Sureste,2.610976603,2.610976603,0.0,9.840023854,9.840023854,0.0,0.077736,4.672249886
06/2022,A-0306,A-0306-M - Campo Shishito,Terrestre,Cuencas del Sureste,0.876413903,0.876413903,0.0,0.314338261,0.314338261,0.0,0.000166,3.57113878
06/2022,A-0310,A-0310-M - Campo Sini,Terrestre,Cuencas del Sureste,16.616770746,16.616770746,0.0,39.929223643,39.929223643,0.0,0.039929,0.242675952
06/2022,A-0312,A-0312-M - Campo Sitio Grande,Terrestre,Cuencas del Sureste,0.170250517,0.170250517,0.0,0.430168362,0.430168362,0.0,0.009997,1.0619279
06/2022,A-0317,A-0317-M - Campo Sunuapa,Terrestre,Cuencas del Sureste,1.710793671,1.710793671,0.0,8.416301566,8.416301566,0.0,0.345236,0.485287086
06/2022,A-0329,A-0329-2M - Campo Teotleco,Terrestre,Cuencas del Sureste,23.687664685,23.687664685,0.0,136.24265588,136.24265588,0.0,1.153975,0.677743345
06/2022,A-0331,A-0331-M - Campo Tepetitán,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.304644828,0.0,0.304644828,0.013757,0.0
06/2022,A-0332,A-0332-2M - Campo Terra,Terrestre,Cuencas del Sureste,6.578497304,6.578497304,0.0,25.332215021,25.332215021,0.0,0.174792,2.91144998
06/2022,A-0338,A-0338-3M - Campo Tintal,Terrestre,Cuencas del Sureste,1.753037004,1.753037004,0.0,0.30140754,0.30140754,0.0,0.001082,1.34161434
06/2022,A-0339,AE-0339-2M - Campo Tiumut,Terrestre,Cuencas del Sureste,0.20517211,0.20517211,0.0,0.062383585,0.062383585,0.0,0.001384,0.017957984
06/2022,A-0340,A-0340-M - Campo Tizón,Terrestre,Cuencas del Sureste,15.141185208,0.0,15.141185208,81.568119576,0.0,81.568119576,0.56282,1.718180694
06/2022,A-0342,A-0342-M - Campo Tokal,Terrestre,Cuencas del Sureste,2.719109513,2.719109513,0.0,1.74067437,1.74067437,0.0,0.016536,0.22140096
06/2022,A-0356,A-0356-M - Campo Tupilco,Terrestre,Cuencas del Sureste,2.809589057,2.809589057,0.0,2.126918391,2.126918391,0.0,0.028926,2.06787658
06/2022,A-0359,A-0359 - Campo Usumacinta,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.455080391,0.0,0.455080391,0.01225,0.0377388
06/2022,A-0372,A-0372-M - Campo Yagual,Terrestre,Cuencas del Sureste,0.866373679,0.866373679,0.0,0.875139042,0.875139042,0.0,0.029229,0.73947082
06/2022,A-0395,AE-0395-2M - Magallanes-Tucán-Pajonal,Terrestre,Cuencas del Sureste,2.376472789,2.376472789,0.0,7.799824647,7.799824647,0.0,0.131818,1.896624028
06/2022,AE-0045,AE-0045-7M - Agua Dulce - 04,Terrestre,Cuencas del Sureste,134.716949303,0.0,134.716949303,512.274843669,0.0,512.274843669,3.627767,0.1195062
06/2022,AE-0056,AE-0056-3M - Mezcalapa - 06,Terrestre,Cuencas del Sureste,7.260315455,7.260315455,0.0,18.247456376,18.247456376,0.0,0.18234,0.66504152
06/2022,AE-0060,AE-0060-5M - Mezcalapa - 10,Terrestre,Cuencas del Sureste,0.826684944,0.0,0.826684944,7.196284646,0.0,7.196284646,0.023458,0.044028008
06/2022,AE-0135,AE-0135-M - CUICHAPA,Terrestre,Cuencas del Sureste,0.658594968,0.658594968,0.0,0.063701248,0.063701248,0.0,0.001165,6.28e-07
06/2022,AE-0140,AE-0140-M - COMALCALCO,Terrestre,Cuencas del Sureste,13.568171877,13.568171877,0.0,14.759369268,14.759369268,0.0,0.200727,0.0
06/2022,AE-0142,AE-0142-2M - COMALCALCO,Terrestre,Cuencas del Sureste,5.845535657,5.845535657,0.0,16.738954025,16.738954025,0.0,0.055645,0.034114492
06/2022,AE-0143,AE-0143-M - COMALCALCO,Terrestre,Cuencas del Sureste,1.373020389,1.373020389,0.0,0.268421322,0.268421322,0.0,0.006495,0.009955747
06/2022,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,Terrestre,Cuencas del Sureste,1.573850328,1.573850328,0.0,3.784760412,3.784760412,0.0,0.024449,0.0
06/2022,A-0399,A-0399-M - Monclova,Terrestre,Sabinas,0.0,0.0,0.0,1.973806736,0.0,1.973806736,0.033471,0.006973291
06/2022,A-0401,A-0401-M - Pirineo,Terrestre,Sabinas,0.0,0.0,0.0,0.710419807,0.0,0.710419807,0.000639,0.149630149
06/2022,A-0390,AE-0390-M - Arenque,Aguas someras,Tampico-Misantla,3.603506649,3.603506649,0.0,16.419268789,16.419268789,0.0,0.079501,2.434236587
06/2022,A-0002,A-0002-M - Campo Acuatempa,Terrestre,Tampico-Misantla,0.315703407,0.315703407,0.0,0.304449505,0.304449505,0.0,0.001416,0.495521092
06/2022,A-0004,A-0004-3M - Campo Agua Fría,Terrestre,Tampico-Misantla,4.162469601,4.162469601,0.0,12.052338852,12.052338852,0.0,0.044492,1.583916942
06/2022,A-0006,A-0006-M - Campo Aguacate,Terrestre,Tampico-Misantla,0.449966336,0.449966336,0.0,0.13445,0.13445,0.0,0.00058,0.225999998
06/2022,A-0007,A-0007-M - Campo Ahuatepec,Terrestre,Tampico-Misantla,0.010261291,0.010261291,0.0,0.052196467,0.052196467,0.0,0.000949,0.001099997
06/2022,A-0010,A-0010-M - Campo Álamo San Isidro,Terrestre,Tampico-Misantla,0.105880683,0.105880683,0.0,0.059004214,0.059004214,0.0,0.0,0.126721122
06/2022,A-0074,A-0074-M - Campo Cerro del Carbón,Terrestre,Tampico-Misantla,0.095236861,0.095236861,0.0,0.176640525,0.176640525,0.0,0.000892,0.065841862
